StudentID,Academic_Performance,isolated,WomenDifferent,language,COVID,criticises,MenBetterSTEM,pwi_wellbeing,Intelligence1,Intelligence2,Soft,opinion,Nerds,comfortable,future,bullying,Friends,Manbox5_1,Manbox5_2,Manbox5_3,Manbox5_4,Manbox5_5,k6_1,k6_2,k6_3,k6_4,k6_5,k6_6,Manbox5_overall,Masculinity_contrained,GrowthMindset,k6_overall,School_support_engage6,School_support_engage
S0139,87,4,5,0,3,1,3,6,6,6,2,6,5,4,5,3,,4,6,3,5,7,1,1,4,1,2,3,5.0,3.75,2.0,12,3.1666666666666665,3.25
S0140,85,2,2,0,2,7,3,9,7,1,4,7,5,1,2,1,"S0825, S0649, S0507, S0388, S0875, S0182, S0804",6,5,2,3,1,1,5,3,1,5,1,3.4,3.5,4.0,16,3.0,2.75
S0141,83,7,7,0,4,5,1,9,2,4,6,4,4,5,4,3,"S0532, S0977, S0958, S0751",7,2,6,4,4,3,3,5,2,4,5,4.6,4.5,5.0,22,3.6666666666666665,4.25
S0142,73,5,7,0,5,5,2,3,4,3,6,4,5,2,6,2,S0070,5,2,6,4,3,5,1,5,1,2,5,4.0,5.0,4.5,19,3.6666666666666665,3.75
S0143,64,3,6,0,5,3,5,6,6,6,4,3,1,5,5,1,,5,3,3,3,5,2,5,2,5,2,3,3.8,4.0,2.0,19,4.0,3.5
S0144,80,2,3,1,1,2,6,5,3,5,6,4,3,5,3,4,"S0950, S0832, S0554, S0691, S0370, S0227, S0403",5,5,2,4,5,1,2,3,4,1,3,4.2,4.5,4.0,14,4.0,3.5
S0145,70,3,5,0,1,6,4,2,7,2,5,4,5,5,6,5,"S0355, S0337, S0947, S0872",6,7,3,4,5,1,3,2,5,3,2,5.0,4.75,3.5,16,5.166666666666667,5.5
S0146,60,5,3,0,2,4,1,3,5,6,2,5,5,4,7,7,"S0194, S0114, S0789, S0506, S0048",6,6,2,4,2,5,1,5,1,4,2,4.0,2.75,2.5,18,4.666666666666667,5.5
S0147,85,6,7,0,5,4,5,10,7,6,5,5,3,3,5,1,"S0303, S0784, S0271, S0318",4,3,6,2,2,1,4,4,2,1,5,3.4,5.0,1.5,17,3.0,3.25
S0148,83,7,5,0,6,2,5,8,6,7,1,6,2,2,4,7,"S0500, S0873, S0141, S0233, S0477, S0048, S0746",7,7,6,4,6,1,4,3,2,4,5,6.0,3.25,1.5,19,3.0,3.75
S0149,38,6,3,0,7,5,6,9,2,4,4,3,4,4,7,7,"S0507, S0955",1,7,7,1,6,4,2,3,1,5,1,4.4,4.25,5.0,16,5.0,5.75
S0150,53,7,4,1,2,6,5,3,4,3,5,6,2,6,1,6,"S0922, S0924, S0313, S0198, S0877",4,1,5,7,6,5,4,5,5,2,4,4.6,4.0,4.5,25,3.6666666666666665,4.75
S0151,76,1,6,0,1,3,2,0,4,4,2,1,5,6,5,1,,7,2,4,7,2,4,2,4,4,5,1,4.4,3.75,4.0,20,4.833333333333333,3.75
S0152,65,1,5,0,3,5,7,2,5,5,6,5,1,7,1,6,"S0881, S0524, S0138, S0791",3,2,6,4,1,5,1,2,2,1,5,3.2,4.75,3.0,16,4.833333333333333,4.75
S0153,86,4,7,0,7,7,2,10,4,5,1,6,3,6,6,2,"S0354, S0125, S0613, S0052, S0817",2,7,1,5,5,2,4,3,1,4,4,4.0,3.25,3.5,18,4.5,5.25
S0154,52,7,2,0,1,4,7,1,5,2,3,1,3,6,7,3,"S0523, S0824, S0332, S0932, S0941, S0478",4,4,1,2,3,1,4,3,3,3,1,2.8,3.75,4.5,15,4.666666666666667,5.0
S0155,100,5,7,0,7,6,6,9,3,3,6,1,1,6,6,3,"S0331, S0635, S0947, S0989, S0126, S0526",4,5,5,6,2,4,2,1,4,4,2,4.4,5.0,5.0,17,5.166666666666667,5.25
S0156,95,1,7,0,2,1,3,10,5,6,7,4,1,6,3,2,"S0324, S0966, S0964",4,5,6,3,4,3,4,4,3,2,3,4.4,4.5,2.5,19,3.8333333333333335,3.0
S0157,81,6,6,1,5,4,7,9,3,1,3,4,1,7,7,5,S0879,1,2,4,2,2,1,3,2,1,2,1,2.2,4.25,6.0,10,4.833333333333333,5.75
S0158,62,5,6,0,6,3,5,3,1,2,3,5,7,2,3,1,"S0487, S0864, S0018, S0500, S0907, S0373",5,1,7,2,7,2,2,2,2,1,3,4.4,5.25,6.5,12,2.5,2.25
S0159,72,7,7,1,6,6,6,7,2,4,5,1,3,4,3,5,"S0079, S0827, S0870, S0087, S0533",1,1,3,4,7,5,3,3,5,5,5,3.2,5.25,5.0,26,4.333333333333333,4.5
S0160,50,2,4,0,7,1,4,10,4,6,3,6,1,2,6,6,"S0588, S0767, S0203, S0759, S0301, S0151, S0488",5,4,1,7,1,4,2,5,3,2,5,3.6,3.0,3.0,21,3.8333333333333335,3.75
S0161,72,2,1,0,3,1,4,3,6,2,6,2,5,2,5,3,"S0533, S0269",4,5,4,7,1,4,1,3,5,2,3,4.2,4.0,4.0,18,3.8333333333333335,2.75
S0162,60,2,7,0,5,3,4,8,2,6,5,1,3,2,2,1,"S0163, S0705, S0094, S0303, S0202",5,4,3,6,2,3,5,4,3,1,1,4.0,4.75,4.0,17,3.5,2.0
S0163,43,7,1,0,6,7,4,5,5,4,7,1,2,3,3,5,"S0567, S0716, S0673, S0955, S0342, S0953",4,6,7,1,4,1,5,5,3,3,5,4.4,3.5,3.5,22,4.333333333333333,4.5
S0164,67,3,7,0,5,1,1,10,5,2,7,1,3,5,3,6,"S0035, S0642, S0959, S0983, S0231, S0188, S0558",2,4,1,1,7,5,5,5,4,2,5,3.0,4.5,4.5,26,4.5,3.75
S0165,55,4,6,0,6,6,3,8,7,2,4,5,1,5,3,2,,6,4,3,7,3,1,5,5,4,3,2,4.6,3.5,3.5,20,3.8333333333333335,4.0
S0166,50,1,7,1,5,2,5,5,4,3,7,5,4,7,1,3,,2,3,3,3,7,5,2,4,3,2,3,3.6,5.75,4.5,19,3.8333333333333335,3.25
S0167,63,4,4,0,2,3,3,3,2,5,5,5,5,1,7,7,"S0785, S0990, S0285",3,6,7,1,4,1,5,1,3,4,4,4.2,4.25,4.5,18,4.166666666666667,4.5
S0168,61,7,4,0,1,2,5,2,6,1,6,6,7,6,4,3,,6,2,5,6,5,1,5,2,1,1,4,4.8,5.5,4.5,14,3.0,3.75
S0169,77,7,3,0,1,6,1,2,1,1,2,2,6,3,4,1,S0480,7,5,3,6,1,3,1,1,4,5,2,4.4,3.0,7.0,16,3.5,3.5
S0170,42,2,5,0,3,6,6,1,1,7,3,4,4,4,2,7,"S0894, S0945, S0086",6,2,7,4,3,3,3,1,3,1,5,4.4,4.5,4.0,16,4.833333333333333,4.75
S0171,87,2,6,0,6,2,2,2,7,2,4,5,6,5,1,5,"S0932, S0486, S0405, S0448, S0431",3,5,4,5,3,5,5,5,5,3,4,4.0,4.5,3.5,27,3.6666666666666665,3.25
S0172,78,3,5,0,1,3,5,4,1,5,3,3,1,5,6,5,,3,3,1,1,3,2,4,2,4,2,5,2.2,3.5,5.0,19,4.833333333333333,4.75
S0173,41,3,5,0,1,7,2,8,1,7,7,3,3,7,2,4,"S0411, S0625, S0338, S0680, S0002, S0095",2,2,1,4,4,2,2,3,3,1,2,2.6,4.25,4.0,13,5.0,5.0
S0174,47,6,7,1,4,1,3,5,4,3,4,2,2,5,2,6,"S0954, S0442, S0443, S0475",6,3,4,2,1,2,5,1,5,1,3,3.2,4.0,4.5,17,3.6666666666666665,3.5
S0175,80,4,2,1,5,6,3,5,2,3,3,5,4,4,6,7,"S0324, S0086, S0517, S0565, S0274",6,1,5,1,7,4,5,4,5,2,5,4.0,3.0,5.5,25,5.0,5.75
S0176,88,2,2,0,7,6,1,0,6,1,2,1,3,1,6,4,S0348,6,5,4,3,5,5,1,3,1,1,4,4.6,2.0,4.5,15,5.0,4.25
S0177,45,1,1,0,5,1,5,10,4,3,6,5,3,1,6,3,"S0430, S0250, S0359, S0619, S0082",6,1,4,3,1,1,5,2,2,1,2,3.0,3.75,4.5,13,3.5,2.75
S0178,61,1,2,1,7,6,7,3,7,5,3,1,7,7,6,3,"S0414, S0996, S0287, S0578, S0919, S0852",3,2,4,6,1,2,2,4,3,2,5,3.2,4.75,2.0,18,6.0,5.5
S0179,52,4,7,0,3,5,3,5,4,4,2,7,4,3,5,1,,5,4,7,1,5,1,2,1,3,1,1,4.4,4.0,4.0,9,3.1666666666666665,3.5
S0180,93,1,7,0,7,5,2,10,3,2,2,1,1,1,6,6,"S0127, S0002, S0082",6,3,2,6,6,4,4,2,5,5,5,4.6,3.0,5.5,25,5.333333333333333,4.5
S0181,79,3,4,0,1,7,2,7,2,4,2,4,4,1,7,2,S0706,2,3,6,3,1,1,2,3,2,1,2,3.0,3.0,5.0,11,4.333333333333333,4.25
S0182,49,1,4,0,1,3,7,9,1,6,3,2,4,1,1,3,,2,4,4,4,3,2,5,4,3,3,1,3.4,4.5,4.5,18,3.5,2.0
S0183,86,1,3,0,7,7,3,9,5,1,2,2,1,3,6,3,,3,6,2,5,3,5,5,5,3,2,1,3.8,2.25,5.0,21,5.333333333333333,4.75
S0184,57,7,2,0,1,2,4,4,7,5,5,3,7,7,1,6,"S0788, S0112",5,2,2,6,6,2,5,4,1,5,3,4.2,4.5,2.0,20,3.6666666666666665,4.0
S0185,47,3,2,0,2,1,7,1,6,4,5,5,4,2,3,1,"S0984, S0020, S0430",5,4,1,4,6,1,5,1,2,3,2,4.0,4.5,3.0,14,2.5,1.75
S0186,72,5,2,1,3,3,4,10,2,7,1,2,2,7,5,3,S0735,2,6,3,2,7,3,5,3,4,3,5,4.0,2.25,3.5,23,4.5,4.5
S0187,46,6,1,0,2,4,2,7,5,5,7,2,4,2,6,4,,2,4,2,2,4,1,2,2,4,3,3,2.8,3.5,3.0,15,4.0,4.0
S0188,59,1,6,1,3,1,7,0,4,2,6,4,7,5,5,7,"S0801, S0193, S0236",7,4,4,2,4,3,4,3,3,1,1,4.2,6.5,5.0,15,4.833333333333333,4.5
S0189,72,6,5,0,2,4,6,0,1,1,7,4,7,6,6,2,"S0221, S0995, S0526, S0413",5,5,5,2,3,1,1,2,1,5,4,4.0,6.25,7.0,14,4.0,4.5
S0190,84,2,1,0,5,5,4,7,3,2,4,6,3,1,6,7,"S0239, S0483, S0451, S0664, S0156, S0912",3,3,2,4,3,3,3,1,3,4,3,3.0,3.0,5.5,17,4.5,4.75
S0191,46,1,4,0,3,3,6,8,2,1,7,5,4,3,3,3,"S0795, S0041",2,2,1,6,6,5,1,1,5,5,1,3.4,5.25,6.5,18,3.6666666666666665,3.0
S0192,83,3,4,0,6,3,2,8,3,4,4,3,7,5,1,2,"S0172, S0634, S0078, S0045, S0716, S0796",3,5,3,2,1,4,2,1,5,3,1,2.8,4.25,4.5,16,3.5,2.75
S0193,59,2,5,1,4,4,4,4,1,4,2,3,3,3,5,1,"S0191, S0839, S0420, S0408, S0872, S0149, S0532",6,3,6,6,6,3,2,4,3,3,4,5.4,3.5,5.5,19,4.0,3.25
S0194,78,3,1,1,7,1,3,2,3,1,3,1,6,7,5,4,"S0060, S0576, S0548, S0529",5,2,3,2,4,1,2,5,4,1,2,3.2,3.25,6.0,15,4.833333333333333,4.25
S0195,18,6,5,1,3,6,5,2,1,5,4,1,2,4,7,7,"S0089, S0890",5,1,7,3,6,1,4,1,1,3,1,4.4,4.0,5.0,11,5.5,6.0
S0196,70,7,4,0,2,7,6,3,6,6,1,4,2,3,4,7,"S0164, S0989",4,5,3,6,2,5,1,3,5,4,4,4.0,3.25,2.0,22,4.333333333333333,5.25
S0197,89,4,6,1,7,6,1,3,7,3,6,7,6,3,6,3,"S0328, S0624, S0645",5,6,2,4,5,3,1,2,2,1,3,4.4,4.75,3.0,12,3.8333333333333335,4.5
S0198,78,1,7,1,1,7,7,1,1,6,2,6,5,3,5,1,"S0089, S0918, S0131, S0100, S0259",3,7,7,5,2,1,5,3,4,5,2,4.8,5.25,4.5,20,4.166666666666667,4.0
S0199,19,2,2,0,5,1,3,2,2,4,6,7,7,6,6,7,,1,1,4,5,4,5,1,5,4,5,2,3.0,4.5,5.0,22,4.5,5.0
S0200,69,5,3,0,5,4,4,9,3,7,6,4,3,4,4,4,"S0331, S0367, S0814",5,1,2,3,1,4,1,1,3,4,2,2.4,4.0,3.0,15,3.8333333333333335,4.0
S0201,81,2,1,1,7,1,5,8,4,3,5,6,4,1,5,7,"S0270, S0208, S0127",2,3,6,1,5,1,1,3,2,5,2,3.4,3.75,4.5,14,3.6666666666666665,3.5
S0202,73,5,1,0,3,5,5,4,4,4,6,6,1,7,1,4,"S0599, S0371, S0290, S0584, S0712",7,4,7,4,6,2,3,2,3,2,5,5.6,3.25,4.0,17,3.6666666666666665,4.25
S0203,53,3,1,0,2,5,6,4,5,3,1,7,5,1,5,5,"S0802, S0235, S0205, S0428, S0185",5,3,6,7,6,5,5,1,2,3,3,5.4,3.25,4.0,19,3.6666666666666665,4.0
S0204,74,2,4,0,5,5,4,5,1,2,3,3,1,2,2,4,"S0857, S0934",6,7,6,7,6,3,5,3,4,4,4,6.4,3.0,6.5,23,4.0,3.25
S0205,82,2,7,0,1,5,6,8,7,1,7,2,2,5,5,6,"S0194, S0462, S0834, S0924",4,3,5,7,6,5,4,3,4,3,5,5.0,5.5,4.0,24,5.5,5.25
S0206,93,4,4,0,7,1,3,7,5,7,3,6,4,3,7,4,"S0948, S0521",5,1,1,5,4,4,1,3,4,3,5,3.2,3.5,2.0,20,3.5,3.75
S0207,58,2,6,0,6,4,5,7,5,7,6,2,7,1,1,1,"S0813, S0934, S0088, S0664, S0939",5,6,5,1,2,1,4,2,3,4,2,3.8,6.0,2.0,16,3.1666666666666665,1.75
S0208,62,1,6,0,6,4,3,9,4,1,7,5,3,5,4,7,"S0661, S0373, S0201, S0376, S0345, S0806",7,3,6,3,5,3,4,2,2,5,1,4.8,4.75,5.5,17,5.0,5.0
S0209,51,1,7,0,1,3,6,5,3,4,5,6,1,3,4,1,"S0646, S0505, S0538",3,1,3,1,1,4,1,3,1,2,2,1.8,4.75,4.5,13,3.3333333333333335,2.75
S0210,85,4,2,0,7,4,5,2,3,4,1,4,4,1,1,3,S0401,6,4,4,7,3,3,4,3,3,5,2,4.8,3.0,4.5,20,2.8333333333333335,2.25
S0211,55,3,5,0,6,3,6,3,2,1,5,4,2,5,6,7,"S0392, S0746, S0560, S0426, S0142",1,4,3,3,2,1,4,5,5,4,3,2.6,4.5,6.5,22,5.0,5.25
S0212,73,6,2,0,1,6,1,5,6,4,5,5,5,4,5,1,"S0362, S0501, S0005",5,4,3,1,1,2,3,2,1,4,4,2.8,3.25,3.0,16,3.5,4.0
S0213,88,6,7,1,7,6,7,8,4,1,1,3,3,3,3,5,"S0972, S0421",1,3,6,2,1,4,5,3,4,3,4,2.6,4.5,5.5,23,4.0,4.25
S0214,66,5,2,0,3,4,2,7,3,7,5,2,6,6,2,4,"S0997, S0973, S0252",4,1,1,4,1,4,4,4,4,5,5,2.2,3.75,3.0,26,4.166666666666667,4.0
S0215,89,7,6,0,1,7,5,3,4,1,3,2,1,7,1,6,"S0089, S0687, S0528, S0608, S0248, S0120",2,5,5,1,7,1,1,2,5,5,2,4.0,3.75,5.5,16,4.666666666666667,5.25
S0216,90,5,2,1,6,6,2,10,6,5,1,6,6,3,3,1,"S0219, S0953, S0635, S0238, S0863",6,6,1,4,4,5,5,4,2,1,3,4.2,2.75,2.5,20,3.0,3.25
S0217,86,5,7,0,7,2,3,2,3,4,5,1,2,6,1,3,"S0559, S0456, S0865",2,5,6,3,6,1,2,1,3,5,2,4.4,4.25,4.5,14,3.6666666666666665,3.0
S0218,71,7,7,1,2,3,3,5,6,1,1,7,4,3,5,1,"S0087, S0422, S0485",2,5,1,5,1,5,3,4,2,5,1,2.8,3.75,4.5,20,2.3333333333333335,3.0
S0219,82,1,1,0,5,3,1,9,1,5,7,6,7,1,4,3,"S0303, S0302",4,4,3,4,6,1,3,1,4,4,5,4.2,4.0,5.0,18,3.3333333333333335,2.75
S0220,79,2,3,0,5,7,5,5,5,3,7,7,3,6,2,2,"S0879, S0013",2,7,3,7,3,5,2,4,4,4,1,4.4,4.5,4.0,20,4.0,4.25
S0221,61,2,3,1,2,5,5,6,2,3,7,3,7,7,4,6,"S0287, S0545, S0828",6,1,4,5,1,2,5,1,4,5,2,3.4,5.5,5.5,19,5.5,5.5
S0222,63,3,7,0,4,7,3,3,1,3,1,1,4,7,5,3,"S0627, S0219",5,5,2,6,3,4,2,1,1,3,1,4.2,3.75,6.0,12,5.666666666666667,5.5
S0223,81,1,2,0,2,3,3,4,4,4,3,5,4,5,2,7,"S0120, S0061, S0109, S0720, S0242, S0516",2,7,3,6,3,5,3,4,5,2,1,4.2,3.0,4.0,20,4.5,4.25
S0224,44,7,2,1,2,6,1,3,3,7,7,4,3,3,5,2,,1,5,2,4,5,2,4,5,3,1,5,3.4,3.25,3.0,20,3.5,4.0
S0225,58,4,5,0,3,4,4,3,6,1,2,4,1,6,6,3,S0080,2,4,1,4,3,2,3,5,3,2,3,2.8,3.0,4.5,18,4.5,4.75
S0226,88,7,7,0,7,4,6,6,2,5,4,6,1,3,6,4,"S0347, S0701, S0305, S0550, S0292, S0282",6,7,7,3,2,5,1,1,1,1,2,5.0,4.5,4.5,11,3.3333333333333335,4.25
S0227,82,7,7,1,6,5,7,7,3,3,3,1,2,1,6,6,"S0693, S0741, S0471, S0701",3,7,7,6,1,1,2,4,4,1,5,4.8,4.75,5.0,17,4.333333333333333,4.5
S0228,81,4,2,0,2,6,4,10,4,4,6,5,6,3,2,4,"S0897, S0493, S0298, S0262, S0020, S0842",5,3,1,7,4,3,2,1,2,2,1,4.0,4.5,4.0,11,3.6666666666666665,3.75
S0229,63,5,2,0,4,7,1,4,1,3,3,7,3,4,6,4,"S0005, S0442, S0969, S0848, S0121",1,2,1,1,5,2,3,5,1,3,4,2.0,2.25,6.0,18,4.166666666666667,5.25
S0230,79,5,5,0,2,7,5,4,6,2,4,1,5,2,2,3,"S0839, S0693, S0755, S0688, S0522, S0273, S0429",6,6,5,3,2,2,3,5,3,4,1,4.4,4.75,4.0,18,4.0,3.5
S0231,83,3,3,1,6,6,4,6,4,7,5,5,5,1,7,1,"S0551, S0422, S0406",4,6,3,1,5,3,5,3,1,2,4,3.8,4.25,2.5,18,3.8333333333333335,3.75
S0232,90,2,7,0,4,5,7,7,4,2,3,7,2,4,6,3,"S0180, S0322",6,1,5,5,5,3,1,5,5,1,5,4.4,4.75,5.0,20,4.166666666666667,4.5
S0233,92,2,6,1,5,7,2,10,2,3,7,5,6,3,6,7,"S0708, S0404, S0852, S0406, S0854, S0557, S0703",3,1,6,1,7,1,2,4,2,3,4,3.6,5.25,5.5,16,5.333333333333333,5.75
S0234,81,4,4,0,7,3,2,5,5,7,7,1,7,2,7,2,"S0789, S0691, S0215, S0105",2,4,2,3,3,3,1,5,3,5,2,2.8,5.0,2.0,19,4.166666666666667,3.5
S0235,75,6,4,0,4,3,3,7,3,5,5,7,5,6,5,1,"S0936, S0828",1,7,6,3,1,3,5,4,1,1,5,3.6,4.25,4.0,19,3.0,3.75
S0236,62,7,2,1,7,2,3,2,1,5,4,3,1,4,6,3,"S0826, S0835, S0417, S0109, S0089",2,4,1,4,2,5,3,2,3,5,2,2.6,2.5,5.0,20,3.5,3.75
S0237,90,6,5,0,3,3,4,0,4,6,7,6,5,2,5,3,,2,7,4,6,6,4,2,3,2,3,1,5.0,5.25,3.0,15,2.8333333333333335,3.25
S0238,46,7,4,0,5,6,3,4,6,7,1,1,5,1,1,1,"S0747, S0282, S0248, S0551, S0163, S0722, S0093",2,2,5,1,4,4,1,2,4,3,5,2.8,3.25,1.5,19,2.8333333333333335,2.25
S0239,92,6,4,0,3,6,5,10,5,1,5,2,6,7,4,3,"S0839, S0835, S0921, S0594, S0476, S0220, S0251",3,1,3,1,2,5,5,4,4,3,3,2.0,5.0,5.0,24,4.666666666666667,5.0
S0240,58,6,5,1,6,4,3,9,2,1,5,1,1,3,6,7,,6,5,3,7,6,4,5,1,2,5,4,5.4,3.5,6.5,21,4.833333333333333,5.0
S0241,56,5,7,0,7,5,3,9,3,7,3,7,2,2,2,6,"S0003, S0111, S0716, S0735, S0339, S0885",4,2,2,2,4,2,3,2,1,2,2,2.8,3.75,3.0,12,3.1666666666666665,3.75
S0242,75,6,4,1,5,4,7,0,1,6,6,2,4,6,4,3,"S0239, S0973, S0275",6,3,3,7,4,3,1,5,2,4,1,4.6,5.25,4.5,16,4.166666666666667,4.25
S0243,83,7,2,0,4,2,4,2,5,2,5,7,5,6,3,5,"S0206, S0714",6,4,6,7,3,4,1,1,5,5,5,5.2,4.0,4.5,21,3.0,4.0
S0244,90,5,7,1,3,1,1,2,6,6,2,5,1,3,4,5,"S0807, S0130",5,7,3,2,6,2,2,4,5,3,2,4.6,2.75,2.0,18,3.1666666666666665,3.25
S0245,84,4,2,0,4,3,7,4,7,5,1,2,6,5,4,5,"S0268, S0415, S0528, S0886",6,7,1,2,7,4,4,1,2,3,2,4.6,4.0,2.0,16,4.5,4.25
S0246,85,3,1,0,7,1,5,9,3,7,4,2,4,7,3,4,"S0702, S0552, S0706, S0124, S0658",5,2,7,1,7,4,1,1,1,2,2,4.4,3.5,3.0,11,4.333333333333333,3.75
S0247,59,3,7,0,1,2,6,3,6,1,2,4,7,5,3,7,,2,6,7,2,5,5,3,1,2,2,3,4.4,5.5,4.5,16,4.333333333333333,4.25
S0248,71,1,5,0,1,1,3,5,3,3,5,3,7,2,6,6,"S0322, S0145, S0101, S0703",6,2,7,2,6,5,2,3,5,1,4,4.6,5.0,5.0,20,4.5,3.75
S0249,77,3,4,1,3,1,3,3,2,6,1,3,5,1,4,7,"S0893, S0848",4,7,7,5,2,5,3,4,5,1,5,5.0,3.25,4.0,23,3.8333333333333335,3.25
S0250,86,3,5,1,6,2,6,6,1,7,6,1,3,7,4,5,"S0685, S0846, S0210, S0004, S0391, S0988",7,3,3,1,4,3,5,4,4,2,2,3.6,5.0,4.0,20,5.0,4.5
S0251,36,2,1,0,7,5,2,2,1,1,3,7,1,1,3,5,"S0855, S0535, S0148, S0636",6,7,6,2,7,2,1,1,3,4,3,5.6,1.75,7.0,14,3.5,3.5
S0252,62,7,5,1,2,5,4,0,7,3,4,2,7,6,3,1,,7,4,7,2,7,1,3,3,5,3,4,5.4,5.0,3.0,19,3.6666666666666665,3.75
S0253,48,3,1,0,2,4,3,10,2,3,2,4,6,5,6,4,"S0631, S0146",3,7,2,4,7,2,1,4,5,1,5,4.6,3.0,5.5,18,4.666666666666667,4.75
S0254,48,2,2,0,3,6,6,1,5,3,7,6,4,1,7,2,"S0747, S0994, S0642, S0035, S0379, S0361, S0681",7,6,2,1,3,3,1,5,1,4,4,3.8,4.75,4.0,18,4.0,4.0
S0255,52,2,5,0,6,1,2,2,4,6,6,2,6,5,1,6,S0182,4,6,6,4,4,1,4,1,1,5,4,4.8,4.75,3.0,16,4.166666666666667,3.25
S0256,53,2,2,0,4,6,6,8,5,3,4,1,4,7,7,5,"S0494, S0634, S0538",3,1,7,6,4,4,5,3,5,2,4,4.2,4.0,4.0,23,6.333333333333333,6.25
S0257,47,6,2,0,4,5,5,2,1,2,1,5,6,4,4,5,"S0439, S0273",7,4,5,6,2,3,3,4,2,5,4,4.8,3.5,6.5,21,3.8333333333333335,4.5
S0258,70,5,3,0,5,3,1,7,3,5,3,7,6,1,5,4,"S0441, S0188, S0687",6,3,2,7,1,2,3,2,4,2,3,3.8,3.25,4.0,16,2.8333333333333335,3.25
S0259,53,5,4,0,6,7,6,1,6,7,7,5,3,6,6,6,"S0501, S0683, S0985, S0313, S0119, S0143",1,4,2,3,1,1,2,3,5,1,3,2.2,5.0,1.5,15,5.166666666666667,6.25
S0260,62,1,1,0,3,2,6,8,7,3,1,6,2,5,6,4,"S0684, S0988",1,3,5,3,4,2,4,4,2,4,3,3.2,2.5,3.0,19,4.333333333333333,4.25
S0261,85,2,5,1,5,2,6,2,5,3,6,7,7,2,5,5,"S0220, S0053, S0268, S0533, S0694, S0072",4,2,7,3,4,3,2,1,4,2,5,4.0,6.0,4.0,17,3.5,3.5
S0262,67,6,3,0,2,3,7,10,2,6,7,2,6,7,4,5,"S0707, S0716, S0253, S0149",5,6,7,5,6,2,4,4,2,1,4,5.8,5.75,4.0,17,4.5,4.75
S0263,77,3,2,0,7,1,2,3,6,5,1,6,3,7,1,5,"S0399, S0815",6,2,1,3,4,2,4,4,3,3,3,3.2,2.0,2.5,19,3.5,3.5
S0264,85,4,7,0,3,3,7,3,1,2,6,2,3,6,6,4,"S0949, S0025, S0717",5,1,2,7,7,3,2,4,2,3,1,4.4,5.75,6.5,15,4.833333333333333,4.75
S0265,82,4,4,0,2,3,5,3,5,1,4,2,4,7,7,3,"S0041, S0932, S0359, S0214, S0210",4,3,2,5,7,2,3,3,5,3,2,4.2,4.25,5.0,18,5.0,5.0
S0266,76,4,7,0,2,3,7,0,6,4,3,5,5,7,4,3,,2,6,5,4,1,2,1,4,3,1,4,3.6,5.5,3.0,15,4.0,4.25
S0267,98,5,3,0,2,1,5,0,7,6,7,6,6,4,2,4,,3,3,3,4,1,5,4,1,1,3,1,2.8,5.25,1.5,15,2.6666666666666665,2.75
S0268,69,2,4,0,6,7,6,10,1,3,1,2,6,5,1,6,"S0711, S0856, S0546",3,2,2,2,1,5,2,1,5,5,3,2.0,4.25,6.0,21,5.166666666666667,4.75
S0269,85,4,6,0,4,3,5,3,4,2,3,7,3,7,5,4,"S0525, S0587",6,6,3,5,6,3,5,5,4,3,2,5.2,4.25,5.0,22,4.0,4.75
S0270,75,1,7,0,5,5,6,5,2,4,5,5,2,6,7,2,"S0008, S0401, S0920, S0728, S0171",7,5,3,1,4,5,3,3,4,5,1,4.0,5.0,5.0,21,5.0,5.0
S0271,79,5,7,0,7,1,5,8,6,1,1,3,2,2,7,4,"S0811, S0315, S0703, S0042",2,3,5,6,2,5,2,3,5,2,1,3.6,3.75,4.5,18,3.6666666666666665,3.5
S0272,86,4,1,0,1,4,2,3,1,1,2,1,2,1,2,5,"S0917, S0949, S0380, S0643, S0901, S0952, S0766",3,7,7,2,7,1,2,3,5,3,4,5.2,1.75,7.0,18,3.8333333333333335,3.0
S0273,74,7,7,0,3,5,3,8,1,6,6,1,7,4,6,7,"S0164, S0310, S0792",1,5,4,1,3,4,1,2,3,1,1,2.8,5.75,4.5,12,5.0,5.5
S0274,93,1,7,0,1,2,3,8,7,4,1,7,1,5,5,2,"S0396, S0880, S0902, S0529, S0201, S0252",2,1,6,3,7,5,5,2,3,4,1,3.8,3.0,2.5,20,3.6666666666666665,3.5
S0275,80,5,6,0,6,7,5,4,4,4,7,1,5,6,7,2,S0965,1,5,3,5,7,3,2,5,2,1,5,4.2,5.75,4.0,18,5.333333333333333,5.5
S0276,79,2,6,0,1,3,2,5,2,6,5,3,1,4,5,2,S0085,3,4,4,3,1,1,5,2,5,4,2,3.0,3.5,4.0,19,4.166666666666667,3.5
S0277,66,7,1,1,7,5,1,10,3,4,4,5,7,3,2,2,"S0205, S0994, S0779, S0319, S0558, S0223",4,5,2,2,4,4,2,4,2,1,1,3.4,3.25,4.5,14,2.6666666666666665,3.0
S0278,69,3,2,0,4,6,5,3,5,1,5,2,4,3,1,5,"S0367, S0863, S0296, S0481, S0897, S0612, S0587",5,5,1,3,3,1,5,5,4,4,3,3.4,4.0,5.0,22,4.333333333333333,3.75
S0279,75,7,4,0,2,4,6,4,1,4,4,1,3,4,3,4,"S0114, S0712, S0059, S0020, S0223",4,6,5,2,6,4,5,4,4,3,1,4.6,4.25,5.5,21,3.8333333333333335,3.75
