StudentID,Academic_Performance,isolated,WomenDifferent,language,COVID,criticises,MenBetterSTEM,pwi_wellbeing,Intelligence1,Intelligence2,Soft,opinion,Nerds,comfortable,future,bullying,Manbox5_1,Manbox5_2,Manbox5_3,Manbox5_4,Manbox5_5,k6_1,k6_2,k6_3,k6_4,k6_5,k6_6,Manbox5_overall,Masculinity_contrained,GrowthMindset,k6_overall,School_support_engage,Friends,Friends_Count
S0146,43,7,1,0,6,7,3,8,7,5,4,2,1,1,6,3,4,3,5,6,4,1,2,5,4,5,1,4.4,2.25,2.0,18,3.5,"S0436, S0413, S0872, S0079",4
S0147,70,4,3,0,2,7,4,5,4,2,6,7,4,2,5,1,6,5,5,7,1,3,5,3,2,4,3,4.8,4.25,5.0,20,3.0,"S0567, S0445, S0266, S0028",4
S0148,72,4,3,0,4,2,3,3,3,5,4,5,4,6,3,4,7,4,4,5,5,2,3,4,5,3,2,5.0,3.5,4.0,19,4.0,"S0673, S0035, S0077, S0270, S0509, S0523",6
S0149,56,5,3,0,2,4,6,9,7,5,5,2,3,7,3,7,6,7,2,3,4,4,5,4,5,2,4,4.4,4.25,2.0,24,4.75,S0735,1
S0150,72,1,3,0,1,1,6,9,6,5,5,5,5,1,1,6,2,3,1,6,3,1,5,2,1,1,4,3.0,4.75,2.5,14,3.0,"S0424, S0067, S0360, S0334, S0108, S0884, S0695",7
S0151,66,6,4,0,3,2,3,7,5,1,1,3,5,5,2,4,4,5,6,4,5,5,1,3,3,2,1,4.8,3.25,5.0,15,3.5,S0358,1
S0152,48,5,1,0,5,6,1,6,2,7,4,1,7,2,7,1,7,5,5,3,7,3,5,5,3,4,3,5.4,3.25,3.5,23,4.75,"S0638, S0411",2
S0153,61,2,5,0,2,4,1,3,6,3,1,6,5,3,4,7,5,2,2,4,2,1,1,4,4,1,2,3.0,3.0,3.5,13,3.75,"S0275, S0790, S0964, S0534",4
S0154,71,7,6,0,2,5,6,3,1,2,4,3,2,1,7,7,6,6,3,3,2,5,3,5,4,5,1,4.0,4.5,6.5,23,3.5,"S0890, S0220, S0321, S0534, S0553, S0356, S0469",7
S0155,70,5,2,0,6,4,4,7,1,7,6,3,5,7,4,5,2,1,6,1,4,4,4,3,4,3,3,2.8,4.25,4.0,21,4.75,"S0021, S0812, S0328",3
S0156,88,2,2,0,7,2,5,4,7,4,3,5,2,3,6,3,3,5,7,3,3,2,4,5,5,5,3,4.2,3.0,2.5,24,4.5,"S0013, S0108, S0567, S0839, S0514, S0659, S0733",7
S0157,63,6,4,0,2,6,6,5,4,1,2,4,5,2,2,7,6,5,1,3,5,2,4,2,5,1,5,4.0,4.25,5.5,19,2.5,S0100,1
S0158,40,1,5,0,2,2,7,5,7,3,5,7,7,3,2,3,5,3,6,4,5,3,3,1,2,3,2,4.6,6.0,3.0,14,3.25,"S0223, S0428, S0525",3
S0159,86,7,5,0,1,4,3,4,4,2,7,4,7,6,1,7,4,2,1,6,1,2,5,4,2,3,3,2.8,5.5,5.0,19,3.0,"S0393, S0650",2
S0160,62,6,1,0,1,1,1,7,3,3,1,1,6,6,4,3,3,4,6,4,2,1,4,3,5,1,3,3.8,2.25,5.0,17,4.75,"S0850, S0921, S0961, S0109, S0869, S0669, S0811",7
S0161,76,3,4,0,2,6,5,9,1,1,4,6,5,7,4,3,5,3,1,5,7,5,3,5,5,1,5,4.2,4.5,7.0,24,4.5,"S0368, S0675, S0966, S0781",4
S0162,60,2,2,0,2,6,5,1,1,5,6,2,1,5,7,4,5,2,7,4,7,2,3,3,4,1,5,5.0,3.5,5.0,18,6.0,"S0213, S0827",2
S0163,54,6,6,0,5,1,7,8,4,6,7,3,1,4,6,1,3,5,4,7,2,5,2,2,2,4,3,4.2,5.25,3.0,18,4.25,,0
S0164,56,2,1,0,4,4,3,10,3,5,5,5,6,6,6,3,7,2,5,5,4,3,5,4,4,3,3,4.6,3.75,4.0,22,5.25,"S0449, S0898, S0861, S0290, S0388",5
S0165,71,5,4,0,5,6,7,7,4,5,5,6,1,1,7,5,2,6,3,7,7,3,2,2,2,4,1,5.0,4.25,3.5,14,3.25,"S0600, S0704, S0909",3
S0166,82,5,5,1,4,3,6,7,2,7,7,3,3,3,4,1,6,5,1,2,1,5,3,1,4,4,5,3.0,5.25,3.5,22,3.75,"S0392, S0289",2
S0167,66,7,5,0,2,6,3,5,3,3,6,5,3,2,3,1,5,3,5,5,7,4,5,1,5,2,1,5.0,4.25,5.0,18,2.25,S0321,1
S0168,80,3,2,0,1,3,5,4,5,3,5,6,7,3,4,4,1,7,2,6,4,2,5,1,5,2,5,4.0,4.75,4.0,20,3.5,"S0982, S0651, S0201, S0050, S0305, S0241, S0893",7
S0169,61,2,4,0,6,3,7,0,5,1,7,5,7,6,1,6,3,1,2,2,5,5,5,5,2,5,4,2.6,6.25,5.0,26,4.0,"S0485, S0164, S0154, S0621",4
S0170,100,2,2,0,4,6,2,5,2,4,7,7,5,3,3,3,1,7,7,4,6,3,5,4,4,3,5,5.0,4.0,5.0,24,3.25,"S0478, S0349",2
S0171,58,7,3,1,3,2,2,3,5,3,4,4,7,2,7,1,2,6,2,4,4,4,2,4,3,4,2,3.6,4.0,4.0,19,3.5,S0355,1
S0172,68,5,3,0,5,1,6,2,1,1,1,2,4,4,6,1,7,4,7,1,4,2,4,5,1,1,1,4.6,3.5,7.0,14,4.75,"S0254, S0669, S0926, S0581, S0758",5
S0173,100,1,2,0,5,3,2,7,5,1,4,4,3,3,7,3,1,3,1,5,4,3,1,5,1,4,1,2.8,2.75,5.0,15,5.25,"S0236, S0331, S0424, S0953",4
S0174,59,2,4,0,4,2,5,2,1,5,7,2,7,3,3,4,2,2,6,1,4,2,1,2,3,3,5,3.0,5.75,5.0,16,4.5,"S0093, S0401, S0452, S0623, S0751",5
S0175,97,1,6,0,2,4,4,1,5,3,6,6,2,2,3,5,5,1,2,5,5,1,4,2,1,3,1,3.6,4.5,4.0,12,3.5,"S0526, S0582, S0620, S0756, S0109, S0385, S0461",7
S0176,100,2,6,1,4,5,3,10,6,6,4,4,4,1,4,3,6,7,4,5,1,1,1,2,3,3,5,4.6,4.25,2.0,15,3.75,,0
S0177,52,1,6,0,5,3,1,1,4,5,5,1,3,3,6,7,2,7,3,4,6,1,2,5,1,4,2,4.4,3.75,3.5,15,5.75,"S0158, S0708, S0799, S0411",4
S0178,69,1,4,0,4,1,3,1,3,4,7,3,4,1,5,4,7,5,1,4,7,4,2,1,3,2,3,4.8,4.5,4.5,15,4.5,,0
S0179,65,7,4,0,3,1,1,2,6,1,6,7,1,3,4,5,5,1,2,3,2,3,5,4,3,4,2,2.6,3.0,4.5,21,2.25,S0895,1
S0180,81,7,6,0,4,6,5,0,2,3,1,3,2,3,3,7,2,1,5,7,6,3,5,1,3,5,2,4.2,3.5,5.5,19,3.0,"S0663, S0005, S0388, S0250, S0243, S0053",6
S0181,59,6,7,0,3,2,2,10,3,7,6,4,2,7,1,1,1,7,6,2,4,5,5,1,5,1,1,4.0,4.25,3.0,18,3.5,"S0066, S0481, S0862, S0668",4
S0182,90,4,3,0,7,4,6,9,1,4,4,5,7,2,4,3,5,3,4,6,7,1,5,3,4,4,5,5.0,5.0,5.5,22,3.25,"S0606, S0247, S0880, S0213, S0082",5
S0183,81,6,1,1,2,4,5,9,5,6,7,3,2,6,6,5,5,3,7,1,6,1,4,5,1,4,5,4.4,3.75,2.5,20,4.75,"S0275, S0220, S0211, S0957, S0664, S0755",6
S0184,61,3,1,0,1,1,7,1,1,3,7,2,4,1,5,5,4,4,7,6,3,1,1,3,3,2,3,4.8,4.75,6.0,13,4.25,"S0840, S0514, S0897",3
S0185,84,4,3,0,2,6,7,1,5,1,4,5,4,4,4,5,5,5,7,6,4,3,1,1,3,1,4,5.4,4.5,5.0,13,3.75,"S0971, S0072, S0267, S0476, S0512, S0751",6
S0186,77,3,5,0,4,4,2,1,2,7,3,6,4,3,3,6,2,5,7,7,3,5,4,3,2,2,4,4.8,3.5,3.5,20,3.25,"S0766, S0582, S0723, S0577, S0234",5
S0187,67,7,1,0,7,4,4,5,5,1,4,4,3,2,5,6,5,4,7,3,1,5,4,2,3,4,2,4.0,3.0,5.0,20,3.0,"S0575, S0696, S0203, S0213, S0339",5
S0188,76,7,6,0,2,6,5,6,4,2,7,7,2,3,6,3,4,1,2,3,5,2,2,4,5,1,4,3.0,5.0,5.0,18,2.75,,0
S0189,79,7,3,0,6,3,2,4,7,1,7,5,3,5,6,6,4,5,7,5,2,1,4,1,3,5,5,4.6,3.75,4.0,19,3.75,"S0588, S0968",2
S0190,66,7,2,1,6,5,3,2,7,3,6,3,6,1,5,1,2,4,5,5,4,2,3,4,4,5,5,4.0,4.25,3.0,23,3.0,,0
S0191,67,5,3,0,6,6,5,2,5,5,4,7,5,5,1,2,3,4,3,5,5,5,5,3,2,3,2,4.0,4.25,3.0,20,2.5,"S0751, S0238, S0253",3
S0192,59,7,4,0,7,5,7,0,6,6,1,7,1,4,3,3,2,5,7,1,3,4,4,3,2,4,4,3.6,3.25,2.0,21,2.25,"S0496, S0100, S0177, S0425",4
S0193,33,3,3,0,3,3,3,8,1,1,4,2,3,5,6,4,4,7,1,2,2,5,2,1,2,4,2,3.2,3.25,7.0,16,5.5,"S0360, S0274, S0447, S0554, S0003, S0028, S0727",7
S0194,56,4,6,0,2,2,1,6,7,7,2,5,5,4,1,3,5,3,7,1,3,2,4,4,1,2,2,3.8,3.5,1.0,15,3.0,"S0921, S0736, S0115, S0177, S0499",5
S0195,69,3,3,1,7,4,2,7,3,3,7,5,2,3,4,1,4,4,7,7,3,4,3,3,2,4,2,5.0,3.5,5.0,18,3.75,"S0782, S0047, S0720, S0402",4
S0196,79,1,4,0,4,4,5,0,3,1,7,6,1,1,1,7,1,5,7,7,4,2,4,3,1,2,2,4.8,4.25,6.0,14,2.75,"S0393, S0238, S0869, S0077, S0087, S0803",6
S0197,56,1,4,0,4,2,1,9,2,5,2,4,2,1,6,2,5,3,5,1,1,4,4,4,4,3,1,3.0,2.25,4.5,20,4.5,"S0878, S0371, S0732, S0394",4
S0198,55,7,5,1,5,3,7,4,1,7,4,7,5,2,4,5,3,3,3,2,5,1,3,3,2,1,4,3.2,5.25,4.0,14,2.0,S0254,1
S0199,70,7,2,0,5,4,3,3,7,6,5,1,6,4,4,7,3,3,4,4,6,1,1,1,2,1,1,4.0,4.0,1.5,7,4.0,"S0292, S0582, S0610, S0074, S0171, S0388, S0311",7
S0200,89,6,2,0,5,6,7,2,6,4,6,5,2,6,3,5,5,2,7,7,2,1,3,1,5,5,4,4.6,4.25,3.0,19,3.5,,0
S0201,56,4,7,0,7,5,6,10,5,6,7,4,5,3,2,4,7,3,5,6,1,2,3,1,5,1,1,4.4,6.25,2.5,13,3.25,"S0254, S0804, S0454, S0219",4
S0202,57,3,5,0,3,1,2,3,7,7,5,5,4,4,3,4,5,6,6,1,1,2,4,1,1,2,5,3.8,4.0,1.0,15,3.75,"S0884, S0423, S0266, S0634, S0293, S0827, S0799",7
S0203,63,4,2,0,3,1,4,8,4,2,6,2,5,1,3,7,4,4,3,5,5,3,3,2,3,2,2,4.2,4.25,5.0,15,3.5,"S0095, S0413",2
S0204,79,7,2,0,4,7,7,5,3,4,3,1,6,4,4,6,5,5,5,5,2,1,2,2,3,4,4,4.4,4.5,4.5,16,4.0,"S0833, S0362, S0545, S0526",4
S0205,65,2,7,0,7,2,3,0,6,7,2,7,1,3,1,4,1,6,5,2,5,5,4,3,4,2,1,3.8,3.25,1.5,19,2.75,"S0339, S0199, S0768, S0867, S0228",5
S0206,90,5,4,0,6,2,7,9,4,2,1,3,4,3,5,6,7,3,6,6,3,5,5,1,1,5,2,5.0,4.0,5.0,19,4.0,"S0758, S0283, S0948, S0777, S0719, S0914",6
S0207,81,4,7,0,4,1,2,7,6,4,2,2,7,7,3,5,3,2,4,4,4,4,2,3,1,1,1,3.4,4.5,3.0,12,5.0,S0521,1
S0208,93,6,5,0,4,3,4,7,6,4,7,6,3,6,4,4,4,4,1,5,4,2,4,5,3,1,4,3.6,4.75,3.0,19,3.5,,0
S0209,64,7,2,0,1,1,5,8,7,7,3,4,4,6,6,2,3,5,5,2,2,4,1,4,3,4,1,3.4,3.5,1.0,17,4.25,"S0717, S0285, S0387, S0825",4
S0210,57,3,1,0,2,7,2,1,5,4,1,6,6,3,1,7,7,2,6,3,7,3,1,1,1,4,4,5.0,2.5,3.5,14,2.75,"S0494, S0844, S0208, S0909",4
S0211,64,5,4,0,4,6,2,7,3,6,7,2,2,4,4,1,3,6,1,3,7,3,3,3,1,5,3,4.0,3.75,3.5,18,4.25,"S0594, S0516, S0632",3
S0212,68,3,3,0,3,5,7,4,4,3,5,7,7,2,7,5,2,5,3,4,4,1,2,4,1,1,1,3.6,5.5,4.5,10,3.75,"S0605, S0007, S0802, S0976, S0691, S0157",6
S0213,85,1,7,0,5,2,4,5,4,4,6,2,3,7,5,5,3,4,7,7,7,1,5,3,2,3,5,5.6,5.0,4.0,19,6.25,"S0151, S0267",2
S0214,78,1,1,1,3,4,3,2,2,3,1,6,2,6,2,1,6,1,5,1,7,2,1,1,4,2,4,4.0,1.75,5.5,14,4.25,"S0364, S0920, S0851, S0734, S0757",5
S0215,90,2,2,0,2,5,7,0,6,4,7,3,6,1,1,7,5,6,1,4,5,4,3,2,1,3,1,4.2,5.5,3.0,14,3.25,"S0838, S0724, S0846, S0721, S0771, S0021",6
S0216,42,4,7,0,4,3,6,4,5,5,1,1,3,5,6,7,1,4,7,4,2,2,5,5,4,4,4,3.6,4.25,3.0,24,5.5,S0418,1
S0217,61,1,6,0,6,7,4,5,6,6,4,3,6,3,5,7,7,2,5,4,1,4,1,1,5,2,5,3.8,5.0,2.0,18,5.0,"S0161, S0079, S0744",3
S0218,85,1,5,1,6,2,1,7,3,1,4,4,7,5,1,6,6,3,7,6,6,3,1,4,4,2,4,5.6,4.25,6.0,18,4.25,"S0533, S0698, S0988, S0479, S0206",5
S0219,72,4,3,0,1,2,7,0,4,5,7,5,4,3,5,6,3,7,4,2,2,3,3,5,5,4,5,3.6,5.25,3.5,25,3.75,"S0910, S0522, S0957, S0985, S0198, S0139",6
S0220,61,3,5,1,5,4,2,1,6,3,7,1,1,2,5,3,2,3,6,7,3,2,3,2,5,3,5,4.2,3.75,3.5,20,4.75,"S0346, S0477, S0179, S0229, S0172",5
S0221,59,5,5,1,1,7,6,6,5,3,7,3,3,2,1,5,3,3,5,6,7,4,1,2,2,3,1,4.8,5.25,4.0,13,2.75,,0
S0222,69,1,6,0,6,1,2,2,5,2,7,4,5,6,3,1,5,4,5,1,4,2,2,2,2,4,3,3.8,5.0,4.5,15,5.0,"S0416, S0633, S0044, S0014, S0983",5
S0223,89,2,4,0,5,7,7,5,5,6,4,3,7,7,6,6,6,2,2,7,7,5,4,2,4,2,5,4.8,5.5,2.5,22,6.0,"S0830, S0344, S0772, S0127",4
S0224,57,5,5,0,6,2,7,5,4,5,5,1,3,4,7,6,5,3,2,1,2,4,5,4,4,2,1,2.6,5.0,3.5,20,5.25,"S0025, S0457, S0850, S0213, S0513, S0379",6
S0225,50,1,6,1,4,6,2,3,5,2,6,7,6,4,7,5,1,2,7,6,7,4,5,2,4,5,3,4.6,5.0,4.5,23,4.75,"S0407, S0343, S0337, S0522, S0962, S0264, S0150",7
S0226,87,6,6,0,2,2,2,6,5,4,5,4,4,3,2,6,2,6,5,6,4,5,5,4,1,5,5,4.6,4.25,3.5,25,2.75,"S0363, S0227",2
S0227,67,1,3,0,7,6,1,3,7,7,5,7,4,3,1,6,5,5,6,5,7,3,3,4,4,2,4,5.6,3.25,1.0,20,3.0,S0888,1
S0228,62,1,1,0,5,4,7,2,5,3,5,2,2,3,1,3,3,4,2,5,1,3,5,3,1,3,5,3.0,3.75,4.0,20,4.25,"S0099, S0019, S0317, S0226, S0720",5
S0229,66,4,3,0,3,6,4,4,2,7,2,3,4,4,6,4,2,6,5,3,7,4,5,3,5,3,4,4.6,3.25,3.5,24,4.75,"S0149, S0456, S0844, S0533",4
S0230,60,4,4,0,3,5,2,9,6,4,3,1,3,1,1,7,4,6,4,1,7,3,2,4,1,3,3,4.4,3.0,3.0,16,3.25,"S0155, S0329, S0445, S0499",4
S0231,80,3,1,0,4,2,5,10,5,1,3,2,6,1,2,1,3,3,7,5,7,4,2,2,1,2,5,5.0,3.75,5.0,16,3.5,"S0236, S0597",2
S0232,73,5,6,0,2,4,7,9,6,7,5,7,3,1,7,7,1,6,2,5,5,4,3,5,2,2,4,3.8,5.25,1.5,20,3.0,"S0525, S0272, S0450, S0698, S0798, S0982, S0817",7
S0233,100,3,3,0,1,3,5,5,1,2,6,5,5,5,5,5,4,4,1,2,4,2,5,2,1,1,3,3.0,4.75,6.5,14,4.5,"S0798, S0103",2
S0234,84,5,4,0,4,4,7,3,5,5,1,4,2,6,1,6,3,4,5,5,5,2,5,3,4,3,1,4.4,3.5,3.0,18,3.5,"S0960, S0450",2
S0235,60,4,7,0,3,5,7,7,3,1,1,6,7,7,5,5,1,2,4,1,2,3,2,1,2,2,2,2.0,5.5,6.0,12,4.5,,0
S0236,61,2,4,1,6,7,5,1,3,5,1,1,7,2,2,4,1,4,2,6,4,1,1,1,5,5,2,3.4,4.25,4.0,15,4.25,"S0465, S0301, S0994, S0288, S0496",5
S0237,53,2,4,0,4,7,3,2,2,1,2,1,4,4,6,5,1,7,5,3,1,2,1,4,2,5,2,3.4,3.25,6.5,16,5.75,"S0188, S0383, S0878, S0004, S0857, S0715",6
S0238,70,4,1,1,2,7,6,3,2,5,4,3,7,6,1,1,1,1,5,4,5,2,2,4,4,3,4,3.2,4.5,4.5,19,4.0,"S0700, S0383, S0167, S0240, S0943, S0195",6
S0239,71,5,6,0,4,6,3,3,4,4,2,5,1,2,1,3,1,1,2,7,6,4,5,5,3,2,2,3.4,3.0,4.0,21,2.25,"S0928, S0265, S0566, S0050",4
S0240,94,6,1,1,6,5,5,10,4,2,7,3,6,7,1,6,5,5,5,3,3,2,4,4,1,3,1,4.2,4.75,5.0,15,3.75,"S0744, S0101, S0613, S0144, S0314, S0165",6
S0241,53,7,2,0,6,6,4,8,3,3,5,5,3,6,5,4,5,7,6,1,2,1,2,3,2,1,4,4.2,3.5,5.0,13,3.75,"S0103, S0268, S0990, S0112",4
S0242,95,1,2,0,3,3,3,0,6,1,3,6,1,7,1,6,3,4,2,6,6,4,3,4,3,5,4,4.2,2.25,4.5,23,4.25,S0408,1
S0243,88,6,5,0,5,4,7,4,6,6,5,2,3,5,2,5,2,3,2,7,1,5,1,2,1,4,1,3.0,5.0,2.0,14,3.75,,0
S0244,72,6,2,0,6,4,1,4,3,7,5,6,2,6,4,1,3,6,5,7,7,1,3,3,3,2,5,5.6,2.5,3.0,17,3.5,"S0934, S0678",2
S0245,51,3,5,0,3,6,3,3,6,7,6,7,7,7,6,5,4,3,4,4,4,1,3,1,2,4,1,3.8,5.25,1.5,12,4.75,"S0373, S0187, S0725, S0385, S0525, S0254, S0363",7
S0246,52,7,1,0,5,4,4,7,6,6,1,4,5,4,2,7,7,7,7,4,4,2,2,2,5,2,5,5.8,2.75,2.0,18,2.75,,0
S0247,78,1,7,0,7,5,7,2,4,3,2,1,4,4,6,7,4,3,5,4,7,5,4,5,2,2,5,4.6,5.0,4.5,23,6.0,"S0592, S0381, S0102, S0884, S0202, S0426, S0815",7
S0248,71,5,3,0,4,3,6,7,3,5,3,3,2,7,2,7,4,6,3,5,3,2,5,1,1,5,4,4.2,3.5,4.0,18,4.25,"S0262, S0597, S0496, S0892, S0160, S0525",6
S0249,61,3,7,0,7,5,5,0,6,1,1,5,7,4,7,7,6,5,6,7,5,2,4,5,2,4,1,5.8,5.0,4.5,18,4.75,"S0481, S0461, S0259, S0112",4
S0250,68,2,2,0,7,4,2,1,4,6,2,5,1,7,3,4,7,6,5,4,4,1,1,5,1,4,3,5.2,1.75,3.0,15,4.75,"S0694, S0181, S0484, S0187, S0910",5
S0251,54,5,5,0,2,1,6,10,1,7,5,5,2,3,7,3,5,5,2,7,5,3,4,4,1,5,1,4.8,4.5,4.0,18,4.0,"S0066, S0797, S0188",3
S0252,96,3,6,0,4,7,1,4,4,4,1,1,7,4,7,6,7,1,2,4,1,5,5,4,5,3,1,3.0,3.75,4.0,23,5.75,"S0326, S0472, S0807, S0231",4
S0253,74,1,5,0,5,6,2,8,4,5,6,3,5,1,7,4,2,5,7,2,7,1,2,4,5,2,2,4.6,4.5,3.5,16,5.0,"S0157, S0303, S0939, S0591",4
S0254,79,2,7,0,7,1,7,9,4,6,6,1,4,2,5,1,3,1,3,2,4,3,2,1,3,5,2,2.6,6.0,3.0,16,5.0,S0190,1
S0255,84,1,3,0,7,4,2,3,1,4,5,7,2,3,3,7,2,1,7,3,1,4,1,4,4,1,4,2.8,3.0,5.5,18,3.5,"S0594, S0358, S0607, S0726, S0176",5
S0256,72,1,4,0,5,4,5,9,3,3,2,3,5,2,5,7,3,5,3,4,5,2,1,1,3,2,5,4.0,4.0,5.0,14,4.75,"S0411, S0663, S0111, S0989",4
S0257,55,3,1,1,4,1,7,0,4,2,2,5,5,6,6,7,2,1,6,5,5,4,3,3,1,5,5,3.8,3.75,5.0,21,5.0,"S0466, S0775, S0310, S0458",4
S0258,68,1,7,0,2,3,4,0,2,4,5,3,1,3,2,6,5,3,3,1,5,2,5,4,3,1,1,3.4,4.25,5.0,16,4.25,,0
S0259,82,3,5,0,4,1,7,10,3,5,7,3,3,2,5,4,7,2,6,7,7,4,1,1,4,1,2,5.8,5.5,4.0,13,4.25,"S0799, S0937, S0940, S0632, S0351, S0036",6
S0260,74,6,6,1,5,3,7,10,5,6,6,7,2,3,4,2,5,6,2,7,6,5,1,4,5,1,5,5.2,5.25,2.5,21,2.5,"S0609, S0142, S0440",3
S0261,68,1,6,0,7,3,5,0,4,2,5,3,5,7,1,1,3,4,6,2,1,4,3,1,4,1,4,3.2,5.25,5.0,17,5.0,"S0103, S0277, S0176, S0621, S0728",5
S0262,88,7,7,0,7,4,5,8,1,4,3,4,3,3,3,3,3,7,3,7,3,5,5,1,5,2,2,4.6,4.5,5.5,20,2.75,"S0312, S0020",2
S0263,50,6,2,0,7,4,1,9,4,4,2,3,1,4,3,3,3,6,1,4,7,3,2,4,3,3,3,4.2,1.5,4.0,18,3.5,"S0020, S0672, S0018, S0292, S0069, S0779",6
S0264,88,4,3,0,6,3,5,6,1,3,3,3,5,2,3,5,7,6,1,3,6,4,5,2,4,3,5,4.6,4.0,6.0,23,3.5,"S0608, S0799, S0906",3
S0265,82,2,2,1,3,7,7,8,1,3,4,7,7,1,7,6,7,7,4,6,5,1,4,5,1,4,2,5.8,5.0,6.0,17,3.75,S0225,1
S0266,61,2,4,0,5,4,6,0,1,1,4,3,4,5,4,5,1,6,6,3,4,2,4,3,4,3,4,4.0,4.5,7.0,20,5.0,"S0645, S0198",2
S0267,38,4,6,0,5,5,3,6,6,6,4,4,3,2,7,2,1,5,2,2,7,2,3,4,3,2,4,3.4,4.0,2.0,18,4.25,S0058,1
S0268,63,4,4,0,5,4,3,9,6,7,6,6,6,6,2,3,2,3,3,6,5,3,4,4,2,3,3,3.8,4.75,1.5,19,3.5,"S0327, S0146, S0423, S0280, S0027",5
S0269,53,3,2,0,5,3,1,9,7,4,5,5,3,4,5,5,7,1,5,4,2,5,2,1,2,3,3,3.8,2.75,2.5,16,4.25,"S0045, S0373, S0539, S0780, S0024",5
S0270,93,2,3,0,4,6,2,3,4,3,1,4,1,2,7,4,4,6,3,5,7,3,5,4,3,4,5,5.0,1.75,4.5,24,4.75,"S0801, S0598",2
S0271,50,4,6,0,1,2,1,4,7,2,1,7,4,7,6,3,3,5,1,6,5,4,4,2,2,4,1,4.0,3.0,3.5,17,4.5,"S0970, S0958, S0859, S0900, S0086",5
S0272,55,4,1,0,5,3,7,4,1,4,6,3,3,4,7,5,4,2,4,5,4,2,4,4,4,4,3,3.8,4.25,5.5,21,5.0,"S0926, S0575, S0495, S0939",4
S0273,79,7,6,0,3,1,3,5,7,7,2,4,1,3,4,2,2,3,6,4,2,3,4,4,1,2,4,3.4,3.0,1.0,18,3.0,"S0351, S0006, S0438",3
S0274,96,5,2,1,7,5,2,10,7,6,6,3,4,5,7,4,5,1,3,5,3,3,5,5,2,5,2,3.4,3.5,1.5,22,5.0,"S0147, S0940, S0584, S0016, S0480, S0660, S0087",7
S0275,72,6,3,0,2,1,3,0,3,1,5,6,7,6,1,5,2,7,4,1,4,3,5,4,4,4,5,3.6,4.5,6.0,25,2.75,"S0385, S0843, S0758, S0710, S0869, S0566",6
S0276,57,3,5,1,6,1,7,6,4,6,3,3,3,1,1,7,3,4,7,2,3,3,2,2,1,5,2,3.8,4.5,3.0,15,3.0,"S0938, S0353, S0315, S0886",4
S0277,81,3,1,0,1,3,3,8,4,4,4,2,2,2,6,4,1,4,4,6,4,2,2,5,5,1,5,3.8,2.5,4.0,20,4.75,"S0620, S0654, S0545, S0213",4
S0278,69,6,7,1,5,4,7,2,3,5,1,4,3,3,2,1,7,7,4,3,7,5,4,2,2,5,4,5.6,4.5,4.0,22,2.75,"S0986, S0173",2
S0279,70,5,7,1,7,1,1,2,7,2,6,5,3,7,3,7,5,6,7,3,6,2,2,3,2,4,5,5.4,4.25,3.5,18,4.0,"S0119, S0273, S0701, S0506, S0706, S0901, S0760",7
S0280,68,5,7,0,3,6,7,5,5,4,4,5,5,1,7,4,7,1,7,5,3,4,3,5,3,2,5,4.6,5.75,3.5,22,3.5,S0928,1
S0281,88,6,7,0,5,3,5,3,4,6,3,4,2,1,3,3,5,6,4,4,6,3,5,5,3,1,3,5.0,4.25,3.0,20,2.5,"S0049, S0735, S0648, S0058, S0786, S0505",6
S0282,74,4,7,0,6,3,2,4,7,3,4,6,6,7,5,6,7,2,2,2,6,3,5,4,2,5,3,3.8,4.75,3.0,22,4.5,,0
S0283,58,5,6,0,4,7,1,7,3,2,4,7,5,7,6,5,2,4,2,1,2,1,5,4,2,3,2,2.2,4.0,5.5,17,4.25,"S0400, S0829, S0440, S0141, S0434, S0367",6
S0284,50,3,3,1,7,6,3,10,1,2,3,3,1,5,2,3,7,4,3,3,2,4,5,3,4,1,2,3.8,2.5,6.5,19,4.25,"S0573, S0145, S0377, S0470, S0929, S0582, S0967",7
S0285,92,7,6,1,2,7,1,4,1,7,1,6,6,7,3,4,2,4,5,2,1,5,3,5,1,4,4,2.8,3.5,4.0,22,3.25,"S0802, S0259, S0271, S0078, S0109, S0956",6
S0286,68,3,5,1,5,1,2,3,7,5,4,4,5,3,4,2,7,7,1,4,7,3,4,1,2,3,1,5.2,4.0,2.0,14,4.0,"S0904, S0641, S0319, S0962, S0759",5
S0287,84,2,5,0,7,2,3,1,6,6,7,4,5,7,6,5,3,5,5,6,4,5,5,5,5,2,3,4.6,5.0,2.0,25,5.75,"S0727, S0454, S0745, S0199, S0850",5
S0288,86,5,4,0,6,4,2,2,7,6,1,4,1,5,2,3,5,7,3,1,7,2,4,5,3,5,5,4.6,2.0,1.5,24,3.5,"S0325, S0452, S0593, S0680, S0637",5
S0289,58,1,7,1,4,3,1,4,7,2,7,3,3,5,1,4,1,6,5,4,7,1,1,2,1,4,1,4.6,4.5,3.5,10,4.5,S0212,1
S0290,67,6,5,0,2,4,7,9,5,6,7,7,4,7,7,1,4,7,5,6,5,4,2,3,3,1,4,5.4,5.75,2.5,17,4.25,"S0759, S0728, S0496",3
S0291,62,2,4,0,7,7,3,7,6,3,5,6,6,2,3,1,4,3,4,5,7,4,3,2,2,1,2,4.6,4.5,3.5,14,3.25,"S0273, S0250, S0399",3
