StudentID,Academic_Performance,isolated,WomenDifferent,language,COVID,criticises,MenBetterSTEM,pwi_wellbeing,Intelligence1,Intelligence2,Soft,opinion,Nerds,comfortable,future,bullying,Friends,Manbox5_1,Manbox5_2,Manbox5_3,Manbox5_4,Manbox5_5,k6_1,k6_2,k6_3,k6_4,k6_5,k6_6,Manbox5_overall,Masculinity_contrained,GrowthMindset,k6_overall,School_support_engage6,School_support_engage
S0118,37,6,2,0,2,1,4,1,4,1,7,7,1,3,6,3,"S0623, S0611, S0571, S0539, S0218, S0956",4,3,3,2,1,2,3,3,5,3,4,2.6,3.5,5.5,20,2.6666666666666665,3.25
S0119,83,1,5,0,4,4,7,4,5,5,7,5,6,3,3,6,,3,6,6,7,6,5,3,4,3,2,2,5.6,6.25,3.0,19,4.333333333333333,4.0
S0120,53,7,5,1,3,7,2,10,2,5,7,7,6,5,7,1,"S0052, S0028, S0798, S0850, S0236, S0657, S0520, S0165",5,2,2,1,2,5,5,1,5,5,1,2.4,5.0,4.5,22,3.6666666666666665,5.0
S0121,91,7,3,1,2,5,5,7,2,5,3,4,4,3,2,6,"S0871, S0014, S0752, S0975, S0521, S0414, S0064, S0457",1,6,4,1,2,3,5,3,3,1,1,2.8,3.75,4.5,16,3.5,4.0
S0122,92,4,5,0,7,6,2,2,1,7,5,3,7,5,7,3,"S0193, S0854, S0864, S0079",2,4,1,4,2,2,4,4,1,2,1,2.6,4.75,4.0,14,5.0,5.25
S0123,65,2,2,1,4,7,1,7,4,5,4,5,1,1,5,1,"S0661, S0724, S0240, S0316, S0374, S0291, S0883, S0487",5,1,5,7,2,1,5,1,3,2,3,4.0,2.0,3.5,15,3.8333333333333335,3.5
S0124,64,7,4,0,7,1,3,4,4,1,6,2,4,7,2,4,"S0904, S0729, S0835, S0380, S0195, S0651, S0183, S0270",4,3,7,1,7,4,4,3,5,1,3,4.4,4.25,5.5,20,3.5,3.5
S0125,56,3,2,0,2,5,1,10,1,7,5,3,7,4,6,4,"S0771, S0514, S0365, S0094, S0664, S0196, S0430, S0039, S0972",3,4,4,7,3,5,2,3,1,3,5,4.2,3.75,4.0,19,4.833333333333333,4.75
S0126,99,5,2,0,6,4,6,5,1,3,4,1,6,6,6,7,"S0555, S0712, S0401, S0967, S0686, S0864, S0925, S0752, S0158, S0140, S0487, S0577, S0818, S0698, S0575",2,3,1,4,3,1,3,4,3,5,5,2.6,4.5,6.0,21,5.5,5.75
S0127,34,4,1,1,4,3,3,10,4,4,2,6,6,4,4,4,"S0527, S0503, S0528, S0342, S0420, S0640, S0178",2,3,3,2,7,5,5,2,3,3,5,3.4,3.0,4.0,23,3.5,3.75
S0128,53,2,3,0,4,5,4,0,1,4,3,4,6,4,1,1,,2,7,3,2,3,2,1,5,2,4,3,3.4,4.0,5.5,17,3.5,2.75
S0129,90,6,6,0,5,7,5,9,6,1,2,1,2,2,6,6,,5,3,1,4,1,5,2,1,3,3,2,2.8,3.75,4.5,16,5.0,5.25
S0130,67,3,2,0,1,3,2,10,4,4,7,2,3,4,7,1,"S0482, S0350, S0589, S0010, S0917, S0898, S0641, S0501, S0638",5,4,1,6,5,3,1,5,3,2,1,4.2,3.5,4.0,15,4.333333333333333,3.75
S0131,88,5,3,0,7,6,4,2,4,4,1,2,4,6,5,6,"S0830, S0480, S0963, S0792, S0823, S0810, S0191, S0877, S0226, S0355",4,4,7,6,4,2,4,4,2,1,5,5.0,3.0,4.0,18,5.333333333333333,5.75
S0132,90,1,7,0,2,5,3,4,6,6,2,5,1,6,2,7,"S0799, S0757, S0966, S0523",1,1,4,5,5,5,1,1,1,5,1,3.2,3.25,2.0,14,5.0,5.0
S0133,86,5,7,1,3,1,5,10,5,7,4,6,7,2,5,2,"S0137, S0845, S0272, S0174, S0620, S0851",1,1,1,7,2,2,2,2,5,3,5,2.4,5.75,2.0,19,2.5,2.5
S0134,30,3,7,0,3,1,5,3,1,2,2,7,4,2,7,2,"S0447, S0407, S0575, S0597, S0500, S0314",2,4,3,5,5,5,5,4,4,3,3,3.8,4.5,6.5,24,3.0,3.0
S0135,69,7,6,1,2,2,1,0,6,3,7,3,7,4,4,6,"S0566, S0853, S0250, S0494, S0904, S0323",4,7,6,1,7,4,1,1,2,4,2,5.0,5.25,3.5,14,3.6666666666666665,4.0
S0136,100,4,2,0,3,4,4,8,5,5,1,7,1,1,4,3,,2,1,1,1,7,5,4,3,5,4,2,2.4,2.0,3.0,23,2.8333333333333335,3.0
S0137,79,2,1,0,2,1,3,10,6,2,7,1,5,4,3,1,"S0346, S0851, S0691, S0854, S0438, S0703",6,5,4,5,6,3,4,4,1,4,1,5.2,4.0,4.0,17,3.6666666666666665,2.25
S0138,100,2,3,0,6,3,1,2,7,2,4,5,3,3,3,7,"S0869, S0671, S0874, S0269, S0358",5,2,2,2,1,5,2,5,1,3,5,2.4,2.75,3.5,21,4.166666666666667,4.0
S0139,5,1,2,0,5,3,6,9,2,7,4,5,1,3,5,1,"S0503, S0620, S0218, S0166, S0837, S0204, S0114, S0418, S0961, S0865",5,3,1,3,3,1,1,5,5,5,5,3.0,3.25,3.5,22,3.6666666666666665,3.0
S0140,95,6,7,1,3,5,7,2,2,3,7,2,6,1,5,3,"S0317, S0524, S0039, S0119, S0162",7,7,6,7,6,1,4,3,4,2,3,6.6,6.75,5.5,17,3.6666666666666665,3.5
S0141,68,1,3,1,6,6,6,6,5,2,3,5,4,3,1,6,"S0363, S0049, S0104, S0893",5,1,6,6,7,5,3,1,1,1,3,5.0,4.0,4.5,14,4.333333333333333,4.0
S0142,23,7,3,0,6,6,6,9,2,4,1,4,7,3,2,6,"S0969, S0904, S0247, S0336, S0440, S0140, S0960, S0717, S0307, S0876",7,6,2,6,4,1,5,5,4,5,2,5.0,4.25,5.0,22,3.6666666666666665,4.25
S0143,70,6,6,0,2,7,3,10,2,5,4,4,2,5,6,4,"S0500, S0906, S0322, S0971, S0842, S0978, S0994, S0445, S0194, S0448",5,1,4,3,1,1,1,5,2,3,1,2.8,3.75,4.5,13,4.666666666666667,5.5
S0144,85,2,7,0,6,6,7,5,7,7,4,1,3,1,2,2,"S0006, S0110, S0138, S0556, S0965, S0306, S0918, S0703, S0658, S0648, S0811, S0068",2,6,4,4,5,3,1,3,1,1,1,4.2,5.25,1.0,10,4.0,2.75
S0145,60,7,1,0,6,6,5,6,7,6,6,3,3,4,3,4,"S0394, S0627, S0007, S0500, S0485",7,2,7,5,4,1,4,2,3,1,2,5.0,3.75,1.5,13,3.8333333333333335,4.25
S0146,65,7,5,0,7,2,3,5,1,4,7,4,4,5,4,1,"S0127, S0554, S0446, S0105, S0755, S0014, S0431, S0053, S0301",5,2,4,6,5,3,5,3,2,3,4,4.4,4.75,5.5,20,2.8333333333333335,3.0
S0147,68,4,3,0,2,7,6,8,3,7,7,7,4,6,6,3,,2,3,5,1,4,3,5,5,3,2,1,3.0,5.0,3.0,19,4.5,5.5
S0148,100,2,7,0,3,6,1,10,7,6,7,5,1,3,5,4,"S0311, S0927, S0888, S0560, S0086, S0550, S0178, S0008, S0452",1,4,1,4,7,1,5,5,3,4,1,3.4,4.0,1.5,19,4.5,4.5
S0149,75,1,5,1,5,5,6,10,4,3,2,3,3,6,7,1,"S0844, S0082, S0141, S0793, S0958, S0410, S0539, S0146, S0125, S0348",1,4,7,7,2,3,3,5,1,5,5,4.2,4.0,4.5,22,5.166666666666667,4.75
S0150,85,2,3,0,3,5,5,1,6,4,4,5,2,2,1,5,"S0975, S0751, S0995, S0918",6,6,6,2,2,2,3,3,2,5,5,4.4,3.5,3.0,20,3.6666666666666665,3.25
S0151,23,3,2,0,7,5,6,2,2,3,6,2,7,5,1,2,"S0970, S0821, S0928, S0065, S0940, S0908, S0987",2,6,7,2,4,5,5,1,3,4,1,4.2,5.25,5.5,19,4.0,3.25
S0152,50,2,1,0,7,3,1,1,4,5,5,1,3,5,7,7,,7,4,5,7,1,2,5,3,2,3,1,4.8,2.5,3.5,16,5.833333333333333,5.5
S0153,55,2,4,0,7,2,7,2,6,5,3,7,2,7,1,5,,3,1,6,5,6,2,4,5,3,2,2,4.2,4.0,2.5,18,3.6666666666666665,3.75
S0154,78,5,3,0,4,1,2,8,7,5,5,2,6,2,2,6,"S0538, S0474, S0978, S0419, S0738, S0595, S0468, S0252, S0278, S0934, S0043, S0114, S0932, S0388, S0238, S0276, S0627, S0867, S0724",4,7,7,7,7,2,4,1,3,3,3,6.4,4.0,2.0,16,3.3333333333333335,2.75
S0155,100,7,6,0,4,7,4,7,2,5,7,3,3,2,4,5,"S0544, S0220, S0209, S0636, S0609, S0944, S0139, S0044",3,2,7,6,3,1,1,3,2,3,2,4.2,5.0,4.5,12,4.0,4.5
S0156,55,4,2,0,7,1,5,9,4,7,3,7,2,3,6,7,"S0701, S0866, S0068, S0619, S0382, S0815, S0394, S0006, S0058, S0738",7,5,1,1,5,5,5,2,1,5,2,3.8,3.0,2.5,20,3.6666666666666665,4.25
S0157,61,2,3,0,5,6,7,1,4,4,5,4,1,2,5,1,"S0827, S0428, S0328, S0862, S0992",4,2,5,7,6,2,4,3,1,1,4,4.8,4.0,4.0,15,4.0,3.5
S0158,45,3,7,0,1,1,5,3,5,3,3,4,2,4,1,5,"S0538, S0610, S0990, S0747, S0321, S0210, S0790",5,7,3,4,4,5,4,4,1,2,3,4.6,4.25,4.0,19,3.3333333333333335,2.75
S0159,100,4,3,1,6,4,4,4,2,1,1,1,6,1,7,4,"S0114, S0002, S0740, S0383, S0543, S0707",2,2,3,7,4,4,4,4,2,1,1,3.6,3.5,6.5,16,4.5,4.0
S0160,77,2,7,0,3,6,6,1,1,4,7,1,7,4,6,6,"S0604, S0691, S0468, S0064, S0421",2,4,7,4,6,5,4,1,2,2,4,4.6,6.75,5.5,18,5.833333333333333,5.5
S0161,84,2,3,0,7,2,6,8,1,6,4,3,6,4,6,6,"S0089, S0475, S0682, S0366, S0958, S0786, S0671, S0615",1,6,7,6,2,5,3,5,4,5,3,4.4,4.75,4.5,25,4.833333333333333,4.5
S0162,61,7,2,0,7,4,1,1,4,4,7,6,1,7,7,6,"S0749, S0904, S0316, S0602, S0663, S0854, S0208, S0612",5,6,7,4,4,4,1,5,1,3,3,5.2,2.75,4.0,17,4.5,6.0
S0163,53,3,5,0,4,5,1,3,2,6,5,5,1,4,7,6,"S0793, S0474, S0280, S0483, S0973, S0723, S0969",6,7,6,6,1,1,4,2,4,5,4,5.2,3.0,4.0,20,5.0,5.5
S0164,100,7,1,0,2,2,1,0,6,3,4,4,1,2,7,4,"S0687, S0263, S0286, S0349, S0710, S0780, S0311",1,6,6,7,7,2,3,1,5,5,4,5.4,1.75,3.5,20,3.3333333333333335,3.75
S0165,64,1,1,0,2,4,1,2,6,2,5,5,4,6,6,7,"S0355, S0516, S0443, S0833, S0770",7,4,7,7,6,5,3,3,4,5,3,6.2,2.75,4.0,23,5.5,5.75
S0166,72,6,1,0,1,2,6,1,7,3,5,3,4,5,3,1,"S0966, S0065, S0090, S0039",7,1,7,5,7,3,4,3,5,2,5,5.4,4.0,3.0,22,3.0,2.75
S0167,14,7,5,0,3,5,1,2,5,4,4,4,5,2,4,7,"S0018, S0746, S0853, S0232, S0235, S0478, S0847, S0403, S0795, S0034, S0284, S0682, S0546, S0837, S0564, S0519",3,3,5,7,7,2,4,5,5,1,1,5.0,3.75,3.5,18,3.8333333333333335,4.5
S0168,31,5,5,0,2,6,6,0,2,5,1,7,6,3,1,4,"S0542, S0073, S0622, S0201, S0597, S0498, S0361, S0781, S0188",4,6,2,4,2,4,4,3,4,4,3,3.6,4.5,4.5,22,3.0,3.5
S0169,44,5,5,0,5,1,3,10,3,6,5,7,2,3,7,2,"S0154, S0036, S0477, S0519",5,7,3,1,6,4,5,5,5,4,1,4.4,3.75,3.5,24,2.8333333333333335,3.25
S0170,60,4,6,0,1,4,6,3,5,3,4,4,4,2,7,1,"S0591, S0883, S0600, S0105, S0070",6,6,4,1,5,3,5,1,5,1,1,4.4,5.0,4.0,16,3.6666666666666665,3.5
S0171,43,4,1,0,6,4,5,10,2,4,5,7,7,1,7,7,"S0661, S0531, S0162, S0134",6,3,1,4,5,1,4,2,5,1,3,3.8,4.5,5.0,16,4.0,4.75
S0172,52,3,7,0,7,4,5,2,7,3,6,5,5,5,3,3,"S0662, S0965, S0214, S0138",7,6,5,3,5,1,5,5,2,1,3,5.2,5.75,3.0,17,3.8333333333333335,3.75
S0173,94,1,6,0,3,5,4,10,6,3,3,3,3,3,3,2,"S0887, S0699, S0201, S0926, S0959, S0124, S0388, S0940",2,6,1,1,4,4,2,3,2,1,1,2.8,4.0,3.5,13,4.166666666666667,3.25
S0174,79,4,2,0,3,7,7,10,5,3,7,7,2,2,6,1,"S0249, S0305, S0222, S0613, S0748, S0620, S0081, S0177, S0282",4,3,4,3,7,5,1,5,1,2,2,4.2,4.5,4.0,16,3.5,4.0
S0175,75,6,5,1,5,1,5,5,2,5,5,7,4,6,6,3,"S0228, S0890, S0162, S0309, S0587, S0449",1,4,2,4,7,1,4,2,4,1,2,3.6,4.75,4.5,14,3.1666666666666665,4.0
S0176,100,4,2,0,3,3,4,7,1,6,5,3,5,5,6,4,"S0318, S0194, S0459, S0641, S0178, S0562, S0991, S0906, S0073, S0972, S0113, S0949, S0258, S0937",1,3,6,7,6,3,1,2,4,5,4,4.6,4.0,4.5,19,4.5,4.5
S0177,58,5,3,0,2,4,1,0,2,5,4,7,2,3,7,1,"S0040, S0260, S0781, S0777, S0234, S0458, S0653, S0791, S0628",1,1,2,6,2,5,5,5,1,2,4,2.4,2.5,4.5,22,3.1666666666666665,3.75
S0178,65,6,3,0,5,1,7,10,2,3,4,2,2,2,7,4,"S0605, S0721, S0339, S0223, S0772, S0517, S0460, S0860, S0710",5,5,2,2,6,1,5,4,5,3,1,4.0,4.0,5.5,19,3.6666666666666665,3.5
S0179,78,1,1,0,4,6,4,3,5,3,2,2,6,2,7,6,"S0198, S0238, S0768, S0797, S0901, S0164, S0210, S0390",6,4,7,3,2,3,3,2,1,4,2,4.4,3.25,4.0,15,5.666666666666667,5.25
S0180,67,3,3,0,5,6,5,0,4,5,6,6,5,6,4,1,"S0895, S0351, S0290, S0936, S0433, S0356, S0467",4,1,6,2,7,2,1,1,3,3,3,4.0,4.75,3.5,13,4.0,4.25
S0181,79,3,7,1,4,1,2,9,5,5,3,6,7,6,1,6,"S0953, S0951, S0525, S0672, S0844, S0642, S0927, S0634, S0947, S0933",4,5,2,6,6,2,1,5,4,1,4,4.6,4.75,3.0,17,3.5,3.5
S0182,51,1,5,0,5,3,1,0,5,5,3,6,3,1,4,4,"S0004, S0239, S0143, S0780, S0431, S0819, S0659, S0895, S0799, S0620",7,6,2,2,6,1,4,4,2,4,5,4.6,3.0,3.0,20,3.5,3.0
S0183,72,2,7,0,1,7,7,3,7,3,2,4,2,6,3,1,"S0075, S0861, S0599, S0324, S0492, S0238",6,5,1,7,2,3,3,2,2,1,1,4.2,4.5,3.0,12,4.5,4.25
S0184,84,2,7,0,6,7,4,6,6,6,4,6,4,2,2,2,"S0478, S0162, S0973, S0240, S0517",4,1,1,1,5,2,1,4,5,2,4,2.4,4.75,2.0,18,3.5,3.25
S0185,99,1,3,0,5,2,3,6,2,7,1,5,2,1,6,4,"S0848, S0653, S0182, S0092, S0368, S0073, S0991, S0885, S0015, S0997, S0948, S0104, S0781",6,3,4,2,5,3,4,1,2,3,2,4.0,2.25,3.5,15,3.8333333333333335,3.25
S0186,47,2,4,1,1,5,4,10,1,6,3,6,5,7,6,5,"S0086, S0348, S0442, S0439, S0607, S0563, S0735, S0475, S0412, S0398",1,6,5,1,1,4,2,3,2,1,2,2.8,4.0,4.5,14,5.166666666666667,5.75
S0187,100,1,5,0,4,7,4,8,3,1,5,4,2,1,2,5,"S0934, S0968, S0053, S0760",4,6,2,5,3,5,2,5,3,4,1,4.0,4.0,6.0,20,4.333333333333333,3.75
S0188,95,6,3,1,5,3,2,8,1,1,2,5,1,7,3,7,"S0801, S0881, S0768, S0658, S0270",2,6,4,6,7,3,3,2,2,5,4,5.0,2.0,7.0,19,4.166666666666667,5.0
S0189,18,6,4,0,3,7,7,0,3,1,2,4,5,1,7,1,,7,4,4,4,2,4,3,5,5,1,4,4.2,4.5,6.0,22,3.6666666666666665,4.0
S0190,81,4,5,0,3,1,3,3,4,5,1,4,1,7,1,6,"S0581, S0393, S0177, S0525, S0144, S0172, S0624, S0105, S0613",2,6,5,1,1,4,4,1,3,5,2,3.0,2.5,3.5,19,3.8333333333333335,3.75
S0191,75,3,5,0,3,4,7,2,4,7,7,6,2,5,5,5,"S0054, S0878, S0987, S0351, S0537, S0695, S0040, S0121, S0776",4,6,2,1,7,3,2,3,1,5,5,4.0,5.25,2.5,19,4.333333333333333,4.75
S0192,47,3,6,0,5,6,3,6,1,5,7,2,1,4,5,2,"S0976, S0430, S0012, S0749, S0233",1,7,4,5,3,2,5,4,3,4,1,4.0,4.25,5.0,19,4.666666666666667,4.25
S0193,86,2,4,0,5,4,7,3,4,4,1,4,3,1,7,6,"S0167, S0936, S0408, S0928, S0855, S0963, S0907, S0898, S0646, S0280",7,7,6,1,4,1,4,4,5,5,4,5.0,3.75,4.0,23,4.666666666666667,4.5
S0194,48,7,3,0,3,5,4,10,7,5,6,1,5,4,7,2,"S0316, S0547, S0297, S0129, S0824, S0053",4,6,2,3,1,5,3,1,3,1,2,3.2,4.5,2.0,15,4.333333333333333,4.5
S0195,47,1,7,0,4,3,4,1,3,4,5,7,7,7,4,2,"S0780, S0642, S0094, S0952, S0630, S0587, S0458, S0451, S0447, S0087, S0861",2,3,2,4,3,2,4,1,4,2,1,2.8,5.75,4.5,14,4.0,4.0
S0196,95,4,4,0,2,7,3,8,2,4,5,3,5,2,3,7,"S0461, S0891, S0662, S0198, S0992, S0911, S0723",5,5,7,6,3,5,1,1,5,5,5,5.2,4.25,5.0,22,4.666666666666667,4.75
S0197,56,6,1,0,7,7,1,5,3,2,6,1,2,7,2,1,"S0354, S0125, S0210, S0214, S0935, S0812, S0164, S0870, S0420, S0132, S0351, S0877, S0387, S0353, S0640, S0504, S0907, S0611",7,2,6,7,1,5,1,4,1,3,2,4.6,2.5,5.5,16,4.333333333333333,4.25
S0198,39,4,4,1,1,4,2,8,1,3,1,7,4,6,3,5,"S0777, S0372, S0173, S0931",4,2,6,2,1,5,3,4,1,5,4,3.0,2.75,6.0,22,3.8333333333333335,4.5
S0199,43,4,4,0,4,6,1,8,6,2,6,2,7,6,2,4,"S0369, S0694, S0551, S0644, S0622, S0967, S0205, S0916",2,1,1,6,2,5,5,1,5,5,1,2.4,4.5,4.0,22,4.666666666666667,4.5
S0200,94,4,3,0,2,2,3,6,2,7,5,5,7,1,6,7,"S0087, S0730, S0547, S0742",5,7,6,7,7,2,5,4,3,5,2,6.4,4.5,3.5,21,3.8333333333333335,4.0
S0201,100,1,2,0,4,5,4,10,6,2,2,6,3,5,1,5,"S0107, S0701, S0824, S0286, S0254, S0777",1,2,2,7,3,5,3,2,3,4,5,3.0,2.75,4.0,22,4.166666666666667,4.0
S0202,100,3,7,0,4,3,3,7,6,3,2,4,3,4,4,1,"S0106, S0258, S0063, S0234",1,7,3,6,4,1,1,2,4,1,2,4.2,3.75,3.5,11,3.5,3.0
S0203,40,6,7,1,3,6,2,8,2,2,2,6,6,4,4,6,"S0058, S0852, S0951, S0180, S0867, S0092, S0554, S0548, S0619, S0577",7,2,5,4,3,1,4,2,1,1,2,4.2,4.25,6.0,11,4.0,5.0
S0204,27,7,5,0,4,5,3,0,6,2,2,3,6,2,3,6,,7,6,2,6,6,1,2,5,2,2,5,5.4,4.0,4.0,17,3.6666666666666665,4.0
S0205,95,5,3,1,3,4,1,1,5,1,4,5,4,6,6,1,"S0710, S0194, S0848, S0462, S0257, S0496, S1000",2,3,3,7,4,1,4,1,4,5,4,3.8,3.0,5.0,19,3.8333333333333335,4.25
S0206,53,2,5,1,6,1,5,3,7,2,3,5,1,7,1,3,"S0018, S0895, S0052, S0272",5,3,5,2,4,4,2,5,3,2,5,3.8,3.5,3.5,21,3.5,3.0
S0207,86,4,1,0,1,3,6,10,6,7,7,7,4,6,3,1,"S0411, S0187, S0448, S0551, S0230, S0538, S0594",6,2,1,7,4,4,2,2,4,1,2,4.0,4.5,1.5,15,3.0,3.25
S0208,70,1,6,0,3,3,7,0,4,3,7,2,1,7,6,4,"S0784, S0025, S0370, S0634",3,2,6,1,7,3,2,4,1,2,3,3.8,5.25,4.5,15,5.5,5.0
S0209,90,4,7,0,7,1,2,3,1,3,4,4,1,5,3,6,"S0116, S0427, S0769, S0895, S0945, S0886",7,4,2,7,7,2,2,2,2,2,4,5.4,3.5,6.0,14,3.8333333333333335,3.75
S0210,60,2,2,0,4,3,2,3,5,4,2,3,2,4,1,6,"S0353, S0691, S0575, S0869, S0299, S0935, S0072, S0162, S0328",5,7,6,1,4,3,3,4,3,4,1,4.6,2.0,3.5,18,4.166666666666667,3.5
S0211,99,2,4,0,5,6,5,4,3,2,3,6,1,1,4,4,"S0437, S0354, S0177, S0782, S0628, S0190, S0449, S0265, S0558, S0823, S0599, S0479, S0999, S0297, S0238, S0258, S0209, S0788, S0581, S0594",3,5,5,7,3,3,2,4,4,1,2,4.6,3.25,5.5,16,3.8333333333333335,3.75
S0212,50,5,5,1,1,7,7,9,4,4,6,7,5,1,7,6,"S0566, S0658, S0712, S0373, S0533",3,2,7,4,2,1,3,2,2,5,2,3.6,5.75,4.0,15,4.166666666666667,5.25
S0213,31,2,7,0,2,6,6,6,1,5,3,7,3,6,4,5,"S0201, S0111, S0497, S0303, S0483",2,7,6,7,7,2,4,2,3,1,2,5.8,4.75,5.0,14,4.666666666666667,5.25
S0214,30,1,6,1,1,7,1,9,6,6,7,2,7,5,3,2,"S0110, S0198, S0727, S0876, S0166, S0640, S0664",3,6,3,2,7,5,1,1,1,5,1,4.2,5.25,2.0,14,5.0,4.25
S0215,20,6,7,0,3,1,5,0,7,7,2,4,3,1,7,6,"S0741, S0515, S0310, S0616, S0208, S0966, S0199, S0470, S0973",4,7,5,6,6,3,5,4,2,4,4,5.6,4.25,1.0,22,3.5,3.75
S0216,26,1,1,0,6,2,2,4,7,3,5,6,6,5,1,2,"S0239, S0016, S0411, S0378",2,3,1,6,4,1,5,3,3,2,4,3.2,3.5,3.0,18,3.1666666666666665,2.5
S0217,100,3,6,0,7,7,2,4,2,1,6,6,6,3,3,6,"S0795, S0012, S0157, S0148, S0455, S0338, S0520",1,6,1,5,1,2,4,4,2,5,4,2.8,5.0,6.5,21,4.333333333333333,4.75
S0218,83,5,6,0,6,2,3,1,6,2,7,7,2,5,3,2,,5,6,5,1,3,3,4,4,5,3,1,4.0,4.5,4.0,20,2.6666666666666665,3.0
S0219,87,2,2,0,7,7,4,0,7,7,1,2,1,6,6,4,"S0071, S0535, S0798, S0778, S0485, S0458, S0347",1,4,6,6,7,2,3,1,3,5,2,4.8,2.0,1.0,16,5.833333333333333,5.75
S0220,67,2,1,1,4,7,6,3,7,6,6,3,4,4,7,1,"S0668, S0331, S0091, S0317, S0886",6,2,6,2,4,3,3,5,4,2,5,4.0,4.25,1.5,22,5.0,4.75
S0221,63,2,5,0,7,6,5,1,2,7,7,2,5,7,5,3,"S0357, S0633, S0969, S0060, S0597, S0947, S0981, S0818, S0105, S0734",6,7,6,2,3,4,4,5,4,4,1,4.8,5.5,3.5,22,5.5,5.25
S0222,34,3,1,0,6,2,4,5,5,7,3,2,6,3,7,7,"S0313, S0394, S0521, S0943, S0295, S0428, S0993, S0978",3,4,2,4,5,2,5,1,4,1,1,3.6,3.5,2.0,14,5.0,4.75
S0223,61,3,4,0,1,5,2,4,7,3,2,4,1,2,7,7,"S0623, S0241, S0228, S0327",2,3,5,4,4,5,5,3,1,1,1,3.6,2.25,3.0,16,5.0,5.25
S0224,62,5,2,0,2,5,3,2,6,7,2,3,5,1,4,1,"S0091, S0866, S0530, S0627, S0084, S0053, S0677, S0313, S0386, S0574, S0546, S0771, S0618, S0566, S0493, S0444, S0795",5,3,4,1,6,2,5,3,4,4,2,3.8,3.0,1.5,20,3.1666666666666665,2.75
S0225,99,5,1,0,5,1,5,2,5,4,6,5,5,4,2,7,"S0284, S0085, S0064, S0379, S0815, S0501, S0983, S0370",2,6,1,4,7,2,3,4,4,5,5,4.0,4.25,3.5,23,3.3333333333333335,3.5
S0226,62,7,7,0,4,6,7,0,7,5,7,1,7,5,4,7,"S0778, S0756, S0315, S0757, S0036",5,6,3,1,4,5,2,2,4,2,1,3.8,7.0,2.0,16,5.0,5.5
S0227,61,4,7,0,3,5,4,0,3,7,7,6,5,4,4,7,"S0434, S0674, S0105, S0345, S0240",7,5,5,6,7,4,3,2,5,5,5,6.0,5.75,3.0,24,4.333333333333333,5.0
S0228,80,7,2,0,5,7,6,5,1,2,1,7,7,7,6,2,"S0381, S0339, S0392, S0417, S0039",6,1,7,5,4,3,5,3,5,3,4,4.6,4.0,6.5,23,4.0,5.5
S0229,53,1,7,0,5,2,6,7,5,1,1,1,7,7,6,4,"S0870, S0689, S0426, S0441, S0128, S0280, S0715, S0518, S0705, S0432, S0239, S0438, S0545, S0075, S0719, S0311, S0183, S0833, S0643",6,2,6,5,5,4,2,5,2,3,1,4.8,5.25,5.0,17,5.5,4.75
S0230,73,5,2,0,6,1,7,1,5,2,1,4,2,6,2,2,"S0605, S0717, S0310, S0545, S0257, S0001, S0464",1,2,6,5,2,5,2,1,5,4,5,3.2,3.0,4.5,22,3.0,2.75
S0231,79,6,2,1,4,5,1,10,1,6,2,1,2,4,4,1,"S0004, S0555, S0989, S0152, S0719, S0504, S0199",4,6,2,7,5,2,1,2,5,3,1,4.8,1.75,4.5,14,3.8333333333333335,3.5
S0232,73,2,5,0,5,2,3,2,2,4,6,2,2,7,7,1,"S0531, S0697, S0266, S0041, S0320, S0546, S0669, S0305, S0097, S0134, S0818, S0037, S0739",2,2,7,2,1,1,3,5,2,5,3,2.8,4.0,5.0,19,4.833333333333333,4.25
S0233,75,2,3,0,3,1,3,4,3,3,6,2,5,6,2,5,"S0317, S0809, S0370, S0884, S0522, S0893, S0313, S0199",7,5,4,2,6,4,3,4,1,5,4,4.8,4.25,5.0,21,4.333333333333333,3.5
S0234,72,6,2,0,5,2,5,7,5,6,6,1,2,5,2,4,"S0579, S0542, S0871, S0862, S0522, S0281, S0701, S0980, S0372",5,7,1,6,3,1,4,3,5,5,5,4.4,3.75,2.5,23,3.6666666666666665,3.25
S0235,63,6,4,0,4,5,6,2,1,4,2,6,3,2,1,7,"S0324, S0241, S0853, S0148, S0147, S0813, S0696, S0502, S0238, S0623, S0752, S0949, S0962, S0423",4,2,2,6,4,1,3,2,4,1,1,3.6,3.75,5.5,12,3.1666666666666665,3.75
S0236,91,4,3,1,5,3,4,1,5,6,2,3,4,4,5,6,"S0984, S0187, S0296, S0277, S0469, S0505",7,6,3,2,6,5,5,1,5,5,5,4.8,3.25,2.5,26,4.5,4.5
S0237,59,3,6,1,4,5,7,9,2,3,6,1,2,4,4,5,"S0628, S0146, S0466, S0908, S0906, S0940, S0644, S0975",1,6,2,6,3,5,2,3,4,1,3,3.6,5.25,5.5,18,5.0,4.5
S0238,96,6,6,0,6,1,4,10,5,3,3,3,1,3,7,1,"S0883, S0223, S0158, S0024, S0301",5,7,6,3,4,3,1,1,2,5,4,5.0,3.5,4.0,16,3.1666666666666665,3.0
S0239,43,1,4,0,3,5,4,10,7,2,6,4,2,5,6,4,"S0710, S0113, S0151, S0840, S0162, S0100, S0980, S0028, S0472",1,7,4,2,4,3,1,2,5,1,4,3.6,4.0,3.5,16,5.166666666666667,5.0
