StudentID,Academic_Performance,isolated,WomenDifferent,language,COVID,criticises,MenBetterSTEM,pwi_wellbeing,Intelligence1,Intelligence2,Soft,opinion,Nerds,comfortable,future,bullying,Manbox5_1,Manbox5_2,Manbox5_3,Manbox5_4,Manbox5_5,k6_1,k6_2,k6_3,k6_4,k6_5,k6_6,Manbox5_overall,Masculinity_contrained,GrowthMindset,k6_overall,School_support_engage,Friends,Friends_Count
S0145,83,3,1,0,3,6,6,3,3,5,2,5,1,5,6,2,4,1,7,4,5,2,1,3,1,1,2,4.2,2.5,4.0,10,4.75,"S0039, S0938, S0751, S0672, S0963, S0200",6
S0146,65,2,4,1,1,2,2,4,4,5,4,3,1,2,4,6,7,1,6,6,6,5,5,3,3,2,5,5.2,2.75,3.5,23,4.25,"S0548, S0852, S0774",3
S0147,70,7,3,0,1,3,3,10,4,1,6,1,4,4,6,7,7,2,6,4,7,3,4,4,2,2,4,5.2,4.0,5.5,19,4.5,,0
S0148,59,2,1,0,7,3,5,1,4,4,4,6,6,5,5,6,7,5,6,1,4,3,3,5,3,2,4,4.6,4.0,4.0,20,4.5,"S0225, S0759",2
S0149,67,6,1,0,3,2,3,9,6,6,4,7,1,4,5,4,5,5,6,7,5,4,4,5,1,4,2,5.6,2.25,2.0,20,3.0,"S0521, S0275, S0577, S0069, S0265",5
S0150,100,2,4,1,5,4,1,8,3,1,6,3,7,3,3,3,2,2,5,4,6,3,5,3,4,5,3,3.8,4.5,6.0,23,4.25,"S0531, S0349, S0069, S0178, S0524, S0029, S0991",7
S0151,85,7,2,0,6,6,2,0,2,7,4,4,1,7,1,1,3,2,1,2,5,1,3,2,4,3,5,2.6,2.25,3.5,18,3.25,"S0196, S0668, S0460, S0993, S0654, S0952",6
S0152,58,2,5,0,4,6,4,4,6,1,4,7,1,4,6,3,6,2,6,1,5,4,3,3,4,3,5,4.0,3.5,4.5,22,4.25,"S0706, S0173, S0069",3
S0153,59,7,4,0,1,2,5,2,6,7,6,6,2,4,5,4,1,3,6,3,1,1,2,3,2,5,5,2.8,4.25,1.5,18,3.0,"S0719, S0722, S0388, S0159",4
S0154,43,7,2,0,6,5,4,9,3,3,4,7,3,6,7,7,6,3,4,2,6,1,4,4,1,3,2,4.2,3.25,5.0,15,3.75,"S0896, S0593, S0622, S0628, S0623",5
S0155,65,5,7,0,2,2,1,0,7,7,6,3,7,1,6,6,6,5,5,1,6,3,2,3,2,5,3,4.6,5.25,1.0,18,3.75,"S0546, S0263",2
S0156,58,1,1,0,3,4,6,6,7,4,3,2,3,2,4,3,2,3,2,7,4,5,4,2,2,2,4,3.6,3.25,2.5,19,4.75,"S0754, S0546, S0411, S0709",4
S0157,100,4,5,0,1,5,7,10,2,7,3,3,5,1,5,4,1,6,1,3,7,3,5,5,4,1,3,3.6,5.0,3.5,21,3.75,S0806,1
S0158,63,4,1,0,4,4,2,9,5,5,6,7,6,4,7,7,6,7,5,1,7,4,4,3,4,3,1,5.2,3.75,3.0,19,4.0,"S0119, S0630, S0051, S0133, S0460, S0889",6
S0159,60,3,4,0,4,7,4,10,4,5,4,6,6,7,2,3,7,7,3,4,3,1,1,1,4,4,1,4.8,4.5,3.5,12,4.0,,0
S0160,47,2,2,0,5,3,1,10,4,1,6,7,2,6,7,3,1,1,2,4,4,5,2,1,1,3,1,2.4,2.75,5.5,13,5.0,"S0851, S0990, S0641, S0016, S0761, S0082",6
S0161,73,7,5,0,3,6,1,9,2,3,2,6,3,2,2,3,1,5,6,3,4,4,5,4,2,3,1,3.8,2.75,5.5,19,1.75,S0609,1
S0162,85,3,1,0,2,5,3,3,4,6,7,2,4,1,7,4,2,1,4,3,5,2,3,3,5,1,1,3.0,3.75,3.0,15,4.75,"S0295, S0248, S0437",3
S0163,98,1,6,0,4,6,4,3,5,3,3,2,5,2,5,5,2,6,7,6,7,5,5,2,3,3,5,5.6,4.5,4.0,23,5.0,S0332,1
S0164,60,4,6,0,7,4,5,5,3,5,1,7,3,4,6,1,6,7,1,4,1,3,3,4,3,5,5,3.8,3.75,4.0,23,3.75,"S0112, S0464, S0414, S0113, S0741",5
S0165,63,3,7,0,2,2,5,6,6,4,2,4,7,7,5,3,6,7,2,3,2,4,4,5,2,1,1,4.0,5.25,3.0,17,5.25,"S0309, S0493",2
S0166,96,2,2,0,6,5,3,0,3,3,4,7,3,7,1,2,1,2,5,4,4,2,5,5,2,4,3,3.2,3.0,5.0,21,3.75,"S0931, S0102, S0005, S0893, S0886, S0527",6
S0167,86,7,6,1,7,3,6,5,2,6,3,7,6,6,3,4,2,1,4,6,5,1,2,5,2,2,1,3.6,5.25,4.0,13,2.75,"S0890, S0416, S0057, S0365, S0745, S0556, S0803",7
S0168,63,7,6,0,6,1,4,2,2,5,3,5,7,3,2,2,3,1,4,1,1,1,2,2,1,5,2,2.0,5.0,4.5,13,2.25,S0458,1
S0169,60,2,1,0,6,1,3,9,2,6,4,6,6,4,6,5,2,1,6,6,1,5,3,2,1,1,4,3.2,3.5,4.0,16,4.5,S0724,1
S0170,81,4,4,0,3,7,1,8,4,6,7,4,3,5,7,2,4,1,5,7,7,1,2,4,3,4,2,4.8,3.75,3.0,16,5.0,"S0814, S0552, S0710",3
S0171,35,5,1,0,2,4,3,6,3,5,4,7,2,2,3,6,3,7,2,1,1,2,5,5,1,4,1,2.8,2.5,4.0,18,2.25,"S0210, S0404, S0033, S0478",4
S0172,55,6,1,0,7,3,5,5,4,4,4,1,5,1,5,7,4,5,7,3,6,1,3,1,4,3,3,5.0,3.75,4.0,15,3.75,"S0421, S0893, S0274",3
S0173,57,2,1,0,7,7,7,2,2,6,2,6,5,4,6,7,4,4,2,5,5,4,5,1,3,3,2,4.0,3.75,4.0,18,4.5,S0828,1
S0174,80,7,1,0,6,7,6,10,4,7,6,5,4,1,6,3,4,7,5,3,7,5,5,5,1,5,3,5.2,4.25,2.5,24,2.75,S0761,1
S0175,85,2,1,0,7,3,4,8,7,6,2,7,6,4,6,7,5,4,3,5,6,2,3,1,4,1,3,4.6,3.25,1.5,14,4.25,"S0507, S0635, S0368, S0155, S0850",5
S0176,88,2,6,0,4,4,4,8,1,4,6,7,5,3,7,2,1,7,1,1,1,2,4,4,4,1,3,2.2,5.25,5.5,18,4.25,"S0720, S0504, S0718",3
S0177,64,1,4,0,7,6,1,8,5,1,6,3,2,1,2,2,6,5,7,1,4,2,2,1,3,3,2,4.6,3.25,5.0,13,3.75,"S0912, S0799, S0133, S0526, S0496",5
S0178,60,7,1,1,4,6,4,7,6,6,4,7,6,6,2,1,7,4,3,1,3,2,2,1,1,5,2,3.6,3.75,2.0,13,2.5,"S0752, S0532, S0600, S0585, S0775, S0111",6
S0179,81,6,1,0,2,6,7,3,6,4,5,3,7,2,1,6,1,5,6,1,2,5,4,5,2,4,3,3.0,5.0,3.0,23,2.5,"S0023, S0724, S0120, S0170, S0805, S0466",6
S0180,78,5,4,1,3,7,7,0,4,3,7,5,4,7,5,3,3,6,7,4,2,1,4,3,3,5,1,4.4,5.5,4.5,17,4.5,"S0092, S0690, S0060, S0509, S0112, S0574",6
S0181,64,4,6,1,2,2,6,6,4,1,4,7,1,5,5,6,4,5,4,3,6,5,4,5,2,1,1,4.4,4.25,5.5,18,3.75,"S0916, S0097, S0593, S0672, S0328, S0763",6
S0182,77,4,4,0,6,5,7,6,7,3,6,5,1,5,7,4,6,4,5,6,7,2,1,2,3,2,4,5.6,4.5,3.0,14,4.75,"S0215, S0220, S0389, S0151, S0883, S0908, S0070",7
S0183,74,5,1,0,2,4,3,3,1,5,2,5,6,3,6,4,5,7,2,3,4,4,5,1,1,2,2,4.2,3.0,5.0,15,3.75,"S0137, S0528",2
S0184,66,3,4,0,6,1,7,10,4,4,4,1,2,5,1,6,1,2,2,6,5,5,2,5,5,4,4,3.2,4.25,4.0,25,4.5,"S0910, S0518, S0161, S0421, S0171, S0844",6
S0185,81,3,7,0,2,3,7,3,2,6,4,6,6,6,2,5,4,1,2,3,7,1,2,5,1,2,5,3.4,6.0,4.0,16,3.75,"S0063, S0539, S0604",3
S0186,47,4,6,0,5,3,3,2,5,7,7,5,7,1,6,2,5,1,2,7,1,1,5,3,2,1,1,3.2,5.75,2.0,13,3.5,"S0940, S0405, S0324",3
S0187,74,2,4,1,6,5,7,0,3,4,2,6,6,6,6,7,7,4,6,7,3,1,4,2,3,4,3,5.4,4.75,4.5,17,5.0,"S0398, S0447, S0096, S0029",4
S0188,61,4,1,0,4,5,4,4,4,7,4,7,4,2,5,5,3,1,2,6,3,3,3,1,3,5,3,3.0,3.25,2.5,18,3.0,"S0895, S0397, S0198, S0939",4
S0189,82,4,1,0,7,4,5,8,2,1,3,2,4,4,4,7,6,3,5,2,1,5,5,5,2,4,3,3.4,3.25,6.5,24,4.5,,0
S0190,97,2,5,0,4,3,6,8,4,7,4,6,2,2,7,1,5,1,1,7,1,1,3,3,4,3,2,3.0,4.25,2.5,16,4.25,"S0646, S0067, S0748",3
S0191,73,7,3,0,3,6,2,1,5,4,5,2,4,5,6,1,2,5,7,4,1,5,3,3,5,3,3,3.8,3.5,3.5,22,4.5,"S0849, S0321, S0156",3
S0192,70,5,1,0,1,4,7,8,5,2,2,1,5,5,4,7,5,1,6,6,7,1,3,1,4,1,1,5.0,3.75,4.5,11,4.75,S0643,1
S0193,62,5,6,1,5,1,2,2,4,1,4,1,4,5,6,4,5,6,2,4,7,4,2,3,2,4,3,4.8,4.0,5.5,18,5.25,"S0812, S0014, S0179, S0623",4
S0194,26,5,7,0,4,1,7,4,1,7,3,6,6,3,7,6,1,5,6,3,5,5,2,2,4,4,2,4.0,5.75,4.0,19,3.75,"S0428, S0089, S0307, S0440, S0505, S0884, S0198",7
S0195,88,3,3,0,5,1,3,5,4,2,1,6,6,3,5,4,6,6,6,2,6,1,1,1,4,2,3,5.2,3.25,5.0,12,3.75,"S0864, S0140, S0282, S0324, S0219, S0181, S0286",7
S0196,86,4,1,0,4,6,2,8,4,2,1,4,6,5,1,3,4,7,4,6,6,5,3,4,4,2,5,5.4,2.5,5.0,23,3.5,"S0002, S0477, S0294, S0597",4
S0197,68,6,3,0,1,3,2,1,4,7,4,6,5,4,5,3,3,7,7,7,4,3,3,4,4,2,4,5.6,3.5,2.5,20,3.25,"S0229, S0969, S0596",3
S0198,77,2,5,0,1,1,1,1,2,2,6,6,7,3,6,2,3,6,7,4,6,1,5,5,3,5,2,5.2,4.75,6.0,21,4.25,"S0784, S0589, S0868",3
S0199,59,7,2,1,6,5,4,5,1,5,4,6,5,6,5,2,1,5,4,7,2,2,5,1,4,4,1,3.8,3.75,5.0,17,3.5,,0
S0200,78,7,1,0,1,2,2,4,6,4,7,5,2,2,6,3,3,1,7,3,4,1,3,5,4,5,2,3.6,3.0,3.0,20,3.0,"S0976, S0877",2
S0201,66,4,3,0,1,6,2,6,5,5,5,4,6,7,2,3,1,3,4,4,7,5,2,1,4,2,3,3.8,4.0,3.0,17,4.25,"S0857, S0409, S0131, S0341, S0134, S0938",6
S0202,86,7,2,1,4,7,5,2,6,4,6,7,2,5,2,4,2,2,2,2,5,3,1,4,2,5,4,2.6,3.75,3.0,19,2.25,,0
S0203,52,5,6,0,6,1,6,2,3,4,2,2,6,7,3,6,3,6,1,6,1,1,5,2,1,1,3,3.4,5.0,4.5,13,4.75,"S0906, S0066",2
S0204,84,4,2,0,7,2,3,4,5,7,1,6,1,6,6,3,6,1,1,2,5,2,4,1,4,2,2,3.0,1.75,2.0,15,4.5,"S0114, S0472, S0591",3
S0205,66,7,4,0,4,1,3,6,4,1,6,4,3,4,1,5,2,4,6,5,6,4,4,3,2,3,5,4.6,4.0,5.5,21,2.5,"S0137, S0930, S0083, S0811, S0387, S0589",6
S0206,67,3,7,0,1,2,3,4,1,7,1,7,5,3,7,1,3,1,3,5,5,4,2,2,5,3,1,3.4,4.0,4.0,17,4.0,"S0621, S0323",2
S0207,83,7,5,0,1,2,2,8,5,1,6,5,7,7,5,4,1,5,4,7,7,2,3,3,5,1,4,4.8,5.0,5.0,18,4.0,"S0137, S0441",2
S0208,74,6,3,0,6,7,3,5,7,3,7,3,7,7,7,2,6,2,5,3,4,3,4,1,4,5,4,4.0,5.0,3.0,21,5.25,"S0757, S0923",2
S0209,78,4,3,0,2,4,4,4,7,1,2,7,6,1,6,6,3,3,7,1,3,2,1,1,2,2,3,3.4,3.75,4.0,11,3.0,"S0164, S0594, S0107, S0410, S0131, S0704, S0200",7
S0210,62,2,4,0,7,4,2,4,6,3,5,1,2,3,7,7,7,6,5,3,3,5,4,5,5,2,4,4.8,3.25,3.5,25,5.75,S0581,1
S0211,87,4,3,0,1,1,4,6,5,6,2,4,5,5,6,1,5,3,5,5,5,4,5,5,2,2,1,4.6,3.5,2.5,19,4.75,"S0949, S0776, S0093, S0924, S0219, S0824, S0977",7
S0212,62,7,4,0,1,1,4,4,7,6,2,3,7,4,3,5,6,7,4,2,1,4,3,3,1,3,3,4.0,4.25,1.5,17,3.25,,0
S0213,96,4,6,0,2,4,3,1,3,5,5,2,1,2,6,7,6,2,1,3,5,4,1,4,4,4,3,3.4,3.75,4.0,20,4.5,S0968,1
S0214,81,3,3,0,5,2,3,1,1,5,7,2,4,1,1,3,7,2,7,5,4,4,1,4,3,2,1,5.0,4.25,5.0,15,3.25,"S0430, S0783, S0999",3
S0215,77,4,5,0,2,1,5,4,7,1,4,3,2,4,7,7,2,4,2,2,2,2,3,2,3,1,3,2.4,4.0,4.0,14,5.0,"S0394, S0346, S0525, S0838",4
S0216,86,7,3,0,6,7,4,5,3,5,7,2,2,3,3,5,3,2,6,1,7,3,3,5,3,5,4,3.8,4.0,4.0,23,3.25,"S0229, S0718, S0842",3
S0217,63,7,1,0,5,5,2,9,6,1,2,1,2,7,4,4,1,7,2,5,4,2,1,3,4,3,5,3.8,1.75,4.5,18,4.75,"S0155, S0495, S0611, S0343, S0820",5
S0218,64,2,7,1,5,3,7,8,2,2,4,3,1,6,7,1,6,7,3,5,3,4,2,1,3,3,3,4.8,4.75,6.0,16,6.0,,0
S0219,79,5,4,0,1,4,3,1,1,4,1,7,6,7,5,1,7,2,3,4,4,1,3,4,2,2,1,4.0,3.5,5.5,13,4.0,"S0958, S0792, S0260, S0256, S0552",5
S0220,68,5,6,1,4,2,3,1,1,6,7,5,4,7,7,7,7,7,1,3,7,4,3,1,5,2,3,5.0,5.0,4.5,18,5.0,"S0510, S0260",2
S0221,89,2,2,0,2,5,1,1,2,1,2,3,5,5,5,2,5,3,7,4,6,5,3,5,3,2,1,5.0,2.5,6.5,19,5.25,"S0280, S0570, S0447, S0664, S0165, S0681, S0951",7
S0222,72,7,5,0,2,7,7,9,2,4,3,3,1,3,3,3,7,1,5,2,5,5,5,2,5,5,5,4.0,4.0,5.0,27,3.0,,0
S0223,62,3,1,0,4,3,2,10,1,7,1,7,7,1,1,2,1,5,7,6,1,5,4,5,3,2,2,4.0,2.75,4.0,21,2.0,"S0865, S0512, S0917, S0891",4
S0224,62,5,7,0,7,2,4,8,5,4,7,1,4,1,1,3,3,4,3,7,4,1,3,2,5,5,3,4.2,5.5,3.5,19,3.0,,0
S0225,46,5,6,0,3,2,4,6,7,4,6,5,6,3,7,2,5,7,7,3,3,1,4,3,4,2,1,5.0,5.5,2.5,15,4.0,"S0852, S0723, S0497, S0119, S0335, S0096",6
S0226,69,6,1,0,2,2,7,6,4,4,7,7,6,5,6,2,1,7,1,5,3,2,3,1,4,5,4,3.4,5.25,4.0,19,3.5,"S0488, S0369, S0567",3
S0227,57,3,1,0,7,2,2,3,5,4,4,6,4,7,6,6,2,7,5,4,3,4,4,4,4,1,2,4.2,2.75,3.5,19,5.0,"S0981, S0589, S0995, S0553",4
S0228,65,7,4,0,5,4,3,2,1,4,3,3,5,1,2,2,6,3,7,7,2,4,5,2,2,5,5,5.0,3.75,5.5,23,2.25,"S0059, S0030",2
S0229,51,1,4,1,1,3,7,2,1,1,6,1,3,5,1,3,5,4,1,2,2,1,2,5,2,2,3,2.8,5.0,7.0,15,5.0,"S0949, S0767",2
S0230,84,7,1,0,2,3,1,8,6,4,4,4,1,2,3,5,4,5,6,5,4,1,3,2,2,4,4,4.8,1.75,3.0,16,2.5,"S0149, S0846, S0972",3
S0231,49,6,1,0,1,3,4,5,6,1,5,5,5,1,3,5,2,6,5,4,2,5,4,3,3,1,3,3.8,3.75,4.5,19,2.25,"S0861, S0874, S0482",3
S0232,64,1,4,0,4,5,2,6,1,7,7,2,7,5,6,2,3,4,5,2,7,1,2,2,2,2,3,4.2,5.0,4.0,12,6.0,"S0460, S0837",2
S0233,91,2,2,0,6,2,1,3,6,4,3,4,7,2,6,7,4,7,7,4,2,1,2,2,1,1,4,4.8,3.25,3.0,11,4.5,,0
S0234,69,3,1,0,4,7,1,4,7,4,7,4,4,5,4,5,4,5,4,7,5,4,4,3,2,4,2,5.0,3.25,2.5,19,4.5,"S0570, S0192",2
S0235,40,4,5,0,3,5,2,2,6,5,7,7,3,4,5,1,2,7,3,7,5,3,1,3,4,5,2,4.8,4.25,2.5,18,3.5,,0
S0236,61,3,7,1,3,6,4,1,3,5,2,6,4,3,6,1,4,4,2,7,5,5,1,2,2,4,4,4.4,4.25,4.0,18,4.0,"S0109, S0582, S0561, S0849",4
S0237,75,5,4,0,2,5,5,6,2,4,2,7,1,5,7,5,2,3,2,3,2,5,4,4,5,1,4,2.4,3.0,5.0,23,4.0,"S0565, S0430, S0026",3
S0238,86,5,6,1,4,2,3,8,6,3,2,5,7,2,6,7,7,6,5,3,2,3,5,3,5,2,2,4.6,4.5,3.5,20,3.5,,0
S0239,35,2,5,0,6,5,6,2,5,2,1,4,1,5,5,1,4,3,1,6,3,2,5,3,3,1,1,3.4,3.25,4.5,15,5.0,"S0977, S0554",2
S0240,71,3,6,1,3,4,2,2,3,6,4,6,7,1,3,1,3,4,5,5,4,4,3,2,4,5,4,4.2,4.75,3.5,22,2.75,"S0857, S0233",2
S0241,47,4,6,0,1,2,4,9,6,1,3,3,6,2,2,7,3,7,4,6,4,5,2,4,3,2,5,4.8,4.75,4.5,21,3.25,"S0943, S0390, S0131, S0303, S0867",5
S0242,64,1,4,1,6,2,2,9,4,7,3,4,1,3,2,2,3,5,7,2,4,2,4,2,2,4,4,4.2,2.5,2.5,18,4.0,"S0630, S0580, S0404, S0370, S0800, S0773",6
S0243,75,5,7,0,1,5,6,1,3,6,7,2,5,4,6,1,5,3,6,2,2,4,1,4,3,2,4,3.6,6.25,3.5,18,4.75,"S0132, S0975, S0963, S0561, S0295, S0908, S0400",7
S0244,67,7,5,1,2,7,6,2,1,1,4,4,6,5,2,4,3,3,7,5,4,3,1,2,3,2,2,4.4,5.25,7.0,13,3.0,"S0871, S0821, S0832, S0696, S0025",5
S0245,82,5,3,0,1,5,7,4,4,5,3,7,7,7,2,6,7,7,7,3,5,2,4,1,5,2,5,5.8,5.0,3.5,19,3.25,S0710,1
S0246,78,2,4,0,5,6,3,3,1,1,2,3,4,1,5,7,3,1,4,6,7,1,4,4,5,3,1,4.2,3.25,7.0,18,4.25,"S0231, S0240, S0449, S0604, S0219",5
S0247,100,1,2,0,3,6,2,4,5,4,4,1,5,2,3,6,5,6,4,7,1,5,3,5,1,3,4,4.6,3.25,3.5,21,4.75,"S0269, S0253",2
S0248,64,5,5,0,1,4,7,1,7,3,5,2,3,6,1,6,1,6,7,4,3,4,4,1,2,1,3,4.2,5.0,3.0,15,4.0,"S0677, S0832, S0069, S0874",4
S0249,44,2,4,0,2,5,6,9,7,6,7,6,3,3,5,5,3,5,3,3,1,1,2,2,4,3,3,3.0,5.0,1.5,15,4.0,"S0714, S0082, S0081",3
S0250,82,4,7,1,3,5,2,8,4,3,7,7,2,5,3,6,1,6,7,4,4,3,5,5,4,5,4,4.4,4.5,4.5,26,3.25,"S0426, S0279, S0219, S0605",4
S0251,90,3,3,0,6,1,5,9,4,4,5,2,7,4,6,4,5,5,6,4,5,4,2,4,5,2,3,5.0,5.0,4.0,20,5.25,"S0978, S0027, S0369, S0945, S0889, S0846, S0271",7
S0252,57,2,7,0,4,7,6,4,3,6,1,7,4,6,6,3,4,7,6,5,7,2,3,5,5,1,5,5.8,4.5,3.5,21,4.75,"S0857, S0267, S0570, S0576, S0171, S0517",6
S0253,84,1,2,0,5,6,7,9,4,6,2,4,3,4,1,6,1,4,5,7,4,1,4,2,2,4,3,4.2,3.5,3.0,16,4.0,"S0735, S0585, S0468",3
S0254,91,2,4,0,5,6,6,2,7,5,7,6,6,6,5,1,1,5,4,2,6,4,1,3,5,1,5,3.6,5.75,2.0,19,4.75,"S0265, S0570, S0686, S0800, S0442, S0191, S0538",7
S0255,65,6,1,0,5,6,4,8,1,5,4,4,3,3,3,7,4,1,4,5,7,4,5,5,3,3,4,4.2,3.0,5.0,24,3.0,"S0449, S0504",2
S0256,42,1,5,0,5,2,2,2,4,1,1,3,5,6,4,5,2,4,4,3,1,5,4,2,5,3,4,2.8,3.25,5.5,23,5.5,"S0112, S0668, S0223, S0074, S0675, S0998",6
S0257,77,4,4,0,1,4,1,3,7,7,6,2,3,4,1,4,1,3,7,4,6,4,4,2,5,3,2,4.2,3.5,1.0,20,3.75,S0089,1
S0258,42,6,2,0,7,6,5,2,3,3,1,3,1,5,4,6,6,3,5,2,2,3,4,1,2,3,3,3.6,2.25,5.0,16,4.0,,0
S0259,71,5,3,1,2,1,1,8,1,4,5,2,4,4,3,6,3,4,5,7,1,1,1,3,4,3,5,4.0,3.25,5.5,17,4.0,"S0850, S0385, S0236, S0098, S0593, S0141, S0337",7
S0260,44,2,2,1,5,3,1,5,5,1,3,5,5,6,2,5,1,5,7,6,1,3,4,1,5,5,3,4.0,2.75,5.0,21,4.25,"S0028, S0053, S0342, S0882, S0104",5
S0261,60,6,2,0,3,7,4,10,6,3,2,1,3,4,5,3,6,7,7,5,6,4,2,4,3,5,1,6.2,2.75,3.5,19,4.5,S0433,1
S0262,60,1,4,0,4,3,2,7,3,4,1,1,3,3,4,2,5,1,5,4,5,1,1,3,5,5,5,4.0,2.5,4.5,20,5.25,"S0447, S0231, S0543, S0303, S0617",5
S0263,48,4,4,1,2,4,7,3,7,5,3,3,4,1,4,6,4,2,4,2,5,5,3,1,1,5,3,3.4,4.5,2.0,18,3.5,"S0324, S0984, S0112, S0516, S0297, S0100",6
S0264,58,4,5,0,1,7,5,7,3,3,3,5,7,4,1,7,4,6,5,6,1,5,1,4,2,3,4,4.4,5.0,5.0,19,3.0,"S0621, S0200, S0662, S0749, S0163, S0576",6
S0265,68,7,3,0,3,3,1,6,3,6,6,7,7,6,1,4,2,6,3,1,4,2,3,5,5,3,2,3.2,4.25,3.5,20,2.25,"S0354, S0724, S0621, S0766, S0819, S0392",6
S0266,85,5,1,0,3,1,5,6,5,3,3,3,3,5,6,2,1,6,4,6,4,5,4,2,1,2,1,4.2,3.0,4.0,15,4.75,"S0879, S0101, S0925",3
S0267,57,4,4,0,5,2,3,8,3,1,3,1,6,3,5,4,4,6,6,6,5,5,1,5,1,3,1,5.4,4.0,6.0,16,4.75,"S0073, S0649, S0506, S0348, S0941, S0944, S0198",7
S0268,60,7,3,0,2,5,5,8,7,5,6,1,6,1,1,3,2,1,4,5,4,4,4,3,3,4,1,3.2,5.0,2.0,19,2.5,"S0455, S0946, S0387, S0093, S0446, S0264",6
S0269,99,2,3,1,6,2,7,8,5,7,2,2,5,6,3,2,5,3,4,3,5,5,4,3,1,4,1,4.0,4.25,2.0,18,5.25,"S0167, S0578, S0126, S0397, S0663, S0124",6
S0270,65,6,3,0,6,7,6,7,6,4,4,3,1,1,1,3,3,2,7,7,7,1,4,5,5,4,5,5.2,3.5,3.0,24,2.25,"S0940, S0463, S0005, S0858",4
S0271,98,1,7,0,2,7,4,2,7,1,4,2,2,4,4,4,1,2,7,1,6,2,4,4,3,4,2,3.4,4.25,4.0,19,5.25,"S0510, S0102, S0879, S0853, S0661",5
S0272,65,7,4,0,7,4,5,1,2,7,7,4,5,1,4,7,3,6,7,2,3,4,4,2,1,4,2,4.2,5.25,3.5,17,2.5,S0427,1
S0273,82,7,7,1,3,7,6,6,2,5,1,5,1,2,7,2,1,2,1,6,7,5,3,3,1,2,1,3.4,3.75,4.5,15,3.25,"S0162, S0175, S0440, S0412",4
S0274,65,1,4,0,6,1,6,10,4,2,4,3,2,4,7,1,3,1,4,4,1,1,2,4,3,5,1,2.6,4.0,5.0,16,5.75,"S0014, S0575, S0231, S0317",4
S0275,78,4,7,0,7,1,1,9,2,4,5,7,2,3,5,3,5,1,4,2,2,5,5,5,5,3,4,2.8,3.75,5.0,27,3.25,"S0022, S0393, S0372, S0869, S0553, S0006, S0159",7
S0276,58,5,4,0,5,7,5,7,2,3,6,4,4,1,1,5,3,1,1,7,7,2,4,2,4,2,3,3.8,4.75,5.5,17,2.25,"S0696, S0770, S0672, S0967, S0266",5
S0277,51,4,7,0,7,5,3,10,2,7,4,2,7,1,2,4,6,2,3,6,7,4,3,1,2,2,3,4.8,5.25,3.5,15,3.25,"S0549, S0463, S0489, S0102, S0892, S0492, S0477",7
S0278,68,4,2,1,7,6,4,2,2,4,3,3,5,3,1,2,3,4,3,2,3,1,1,2,4,3,2,3.0,3.5,5.0,13,3.25,"S0955, S0720, S0739, S0506, S0192, S0610, S0438",7
S0279,78,3,1,0,5,7,7,3,1,1,5,1,3,3,1,4,6,4,6,5,1,5,5,2,3,4,5,4.4,4.0,7.0,24,4.0,"S0878, S0349, S0309, S0684, S0429, S0836, S0073",7
S0280,73,6,1,0,4,7,3,2,4,7,7,4,4,5,4,7,6,2,1,7,7,1,1,5,5,4,2,4.6,3.75,2.5,18,3.75,S0471,1
S0281,95,4,6,0,2,3,1,1,7,1,7,5,6,3,1,2,2,7,2,6,3,3,1,1,4,2,2,4.0,5.0,4.0,13,2.75,"S0415, S0112, S0900",3
S0282,55,2,3,1,4,5,4,2,6,4,6,4,2,3,3,7,6,7,1,2,4,1,1,4,5,3,3,4.0,3.75,3.0,17,4.0,,0
S0283,70,6,7,0,6,5,1,6,7,4,2,7,7,5,6,5,1,7,2,7,7,3,5,5,5,1,5,4.8,4.25,2.5,24,3.5,"S0275, S0897, S0947, S0440, S0402, S0391",6
S0284,63,5,1,0,3,7,1,6,5,4,1,4,3,7,1,4,3,7,4,7,3,1,2,2,5,5,4,4.8,1.5,3.5,19,3.75,S0208,1
S0285,79,5,5,0,7,6,5,0,6,4,3,5,6,1,6,3,2,5,2,1,6,1,5,5,1,4,4,3.2,4.75,3.0,20,3.25,"S0384, S0530, S0079, S0639, S0074, S0392, S0041",7
S0286,93,3,5,0,3,6,1,5,3,2,7,3,2,2,2,2,6,7,4,4,4,5,1,4,5,3,1,5.0,3.75,5.5,19,3.5,S0137,1
S0287,66,4,4,1,6,1,3,6,3,6,3,1,7,1,4,4,7,4,7,2,3,4,4,5,1,1,2,4.6,4.25,3.5,17,4.0,,0
S0288,90,3,1,0,3,6,5,10,2,7,2,2,3,5,3,2,3,2,3,5,6,1,5,5,1,5,3,3.8,2.75,3.5,20,4.75,"S0641, S0189, S0182, S0033",4
S0289,66,7,6,0,1,2,5,4,2,5,4,1,1,3,6,6,2,5,4,7,5,5,5,5,4,5,5,4.6,4.0,4.5,29,4.25,"S0929, S0302, S0808, S0071, S0660, S0629, S0103",7
S0290,100,5,3,0,7,1,7,3,2,1,1,3,4,7,3,3,6,2,2,1,5,4,2,5,5,3,5,3.2,3.75,6.5,24,4.5,"S0029, S0468, S0401, S0361, S0954, S0642",6
S0291,84,2,6,0,1,1,1,2,4,5,3,6,3,2,7,5,1,7,1,6,4,2,4,1,4,1,5,3.8,3.25,3.5,17,4.25,"S0986, S0316, S0937",3
