StudentID,Academic_Performance,isolated,WomenDifferent,language,COVID,criticises,MenBetterSTEM,pwi_wellbeing,Intelligence1,Intelligence2,Soft,opinion,Nerds,comfortable,future,bullying,Manbox5_1,Manbox5_2,Manbox5_3,Manbox5_4,Manbox5_5,k6_1,k6_2,k6_3,k6_4,k6_5,k6_6,Manbox5_overall,Masculinity_contrained,GrowthMindset,k6_overall,School_support_engage,Friends,Friends_Count
S0145,64,5,1,0,5,1,7,7,7,1,3,7,1,5,2,5,2,3,1,4,3,5,3,4,2,3,2,2.6,3.0,4.0,19,2.75,,0
S0146,60,4,7,1,7,5,4,2,5,5,5,5,7,6,4,7,6,1,6,7,5,3,4,2,1,4,2,5.0,5.75,3.0,16,4.25,S0139,1
S0147,46,3,6,0,7,7,4,1,3,4,5,7,1,1,3,1,1,1,1,4,5,4,2,1,3,1,4,2.4,4.0,4.5,15,2.5,"S0751, S0776, S0974, S0141",4
S0148,64,7,6,1,7,4,3,6,5,3,6,5,5,2,3,3,7,2,5,7,3,2,1,5,2,2,2,4.8,5.0,4.0,14,2.25,,0
S0149,45,5,3,0,4,4,6,6,3,5,6,2,5,4,5,3,3,7,6,4,1,5,5,5,4,2,3,4.2,5.0,4.0,24,4.5,"S0924, S0797, S0960, S0261, S0966",5
S0150,90,3,4,0,1,4,2,5,5,4,3,4,1,6,2,7,6,4,5,6,6,4,3,5,3,3,3,5.4,2.5,3.5,21,4.25,"S0947, S0973, S0176, S0469, S0484, S0030",6
S0151,53,3,7,0,5,6,5,0,7,5,5,3,1,5,1,6,5,1,2,6,3,5,1,5,3,1,1,3.4,4.5,2.0,16,4.0,,0
S0152,76,4,6,1,2,6,5,10,3,4,1,3,2,4,6,4,2,6,7,2,3,5,1,1,3,4,2,4.0,3.5,4.5,16,4.75,"S0594, S0868, S0745, S0131, S0646",5
S0153,72,6,7,0,5,1,3,2,7,5,5,2,2,6,4,1,2,5,2,3,6,1,5,1,4,2,3,3.6,4.25,2.0,16,4.5,"S0748, S0412",2
S0154,63,6,3,0,6,7,2,8,1,3,7,7,4,1,2,3,4,6,1,4,1,3,5,2,4,2,4,3.2,4.0,6.0,20,1.5,"S0495, S0604",2
S0155,64,6,4,0,4,4,3,9,7,5,2,5,3,6,6,2,2,5,7,1,7,4,1,2,4,5,5,4.4,3.0,2.0,21,4.25,"S0833, S0447, S0325, S0394, S0331",5
S0156,77,7,5,0,7,3,4,7,6,3,4,7,7,1,3,7,1,6,1,5,7,3,3,4,3,2,4,4.0,5.0,3.5,19,1.5,"S0667, S0791, S0337, S0457, S0832, S0743",6
S0157,86,6,7,0,7,3,7,6,4,3,6,4,5,7,2,4,4,4,1,1,5,4,5,1,5,2,4,3.0,6.25,4.5,21,3.75,"S0795, S0892, S0961",3
S0158,64,3,5,0,4,3,6,6,3,6,4,1,3,7,4,7,5,5,4,7,5,3,3,3,4,3,5,5.2,4.5,3.5,21,5.75,"S0778, S0198, S0408, S0182, S0020, S0079",6
S0159,79,6,2,0,5,4,7,7,7,3,5,5,4,4,5,4,6,4,2,6,1,1,3,3,4,4,5,3.8,4.5,3.0,20,3.5,,0
S0160,65,4,7,0,7,4,2,8,1,1,3,2,7,3,4,4,3,5,7,6,2,4,1,5,2,3,1,4.6,4.75,7.0,16,4.25,"S0729, S0646, S0569, S0808, S0715",5
S0161,52,6,7,0,1,3,3,2,4,6,2,2,5,5,4,4,6,5,7,2,3,1,3,1,5,4,5,4.6,4.25,3.0,19,4.25,"S0437, S0199, S0053, S0259, S0220, S0171",6
S0162,74,2,1,0,2,7,1,4,2,4,5,4,7,6,2,6,1,2,3,6,1,1,1,2,3,3,4,2.6,3.5,5.0,14,4.5,"S0709, S0226, S0521, S0080",4
S0163,61,4,1,0,1,2,1,10,2,1,3,6,5,3,6,7,1,1,6,1,2,3,1,1,5,4,1,2.2,2.5,6.5,15,3.75,"S0038, S0427, S0250, S0672, S0477",5
S0164,69,5,4,0,2,1,6,0,6,6,2,7,7,6,4,5,3,2,6,7,5,5,3,2,3,5,2,4.6,4.75,2.0,20,3.5,"S0320, S0731, S0314, S0564, S0211, S0363, S0219",7
S0165,75,7,1,0,1,7,3,6,5,7,5,3,4,5,7,2,4,2,6,5,1,2,2,1,2,5,4,3.6,3.25,2.0,16,4.5,,0
S0166,37,1,6,1,4,3,1,6,7,3,4,1,2,2,5,7,5,5,6,2,4,5,4,1,4,2,4,4.4,3.25,3.0,20,5.25,S0305,1
S0167,83,2,6,0,3,3,5,3,4,1,5,3,7,4,2,2,3,3,5,2,3,4,4,3,4,2,1,3.2,5.75,5.5,18,4.25,"S0165, S0560, S0504, S0256, S0233, S0646",6
S0168,42,5,7,0,1,3,1,2,7,3,5,2,4,1,7,3,4,5,6,2,3,5,4,5,4,5,4,4.0,4.25,3.0,27,4.25,"S0233, S0240, S0809",3
S0169,75,3,4,0,1,6,3,1,7,2,6,4,5,2,4,4,2,2,5,1,2,2,1,2,5,1,1,2.4,4.5,3.5,12,3.75,"S0801, S0992, S0424, S0880, S0944",5
S0170,75,5,6,1,4,6,1,0,4,6,3,5,3,4,7,7,2,2,3,7,6,5,3,3,5,5,2,4.0,3.25,3.0,23,4.25,"S0174, S0526, S0092, S0953",4
S0171,75,3,2,0,3,5,4,10,3,7,1,7,3,2,1,5,1,3,1,3,3,1,3,1,5,1,5,2.2,2.5,3.0,16,2.25,,0
S0172,74,4,3,0,4,3,5,7,2,4,2,7,1,6,2,3,2,2,7,4,7,2,2,3,4,2,1,4.4,2.75,5.0,14,3.25,S0349,1
S0173,82,1,7,0,2,5,4,1,5,3,3,1,4,4,1,4,4,7,7,6,6,2,3,2,3,5,5,6.0,4.5,4.0,20,4.75,"S0281, S0239, S0526",3
S0174,58,3,4,1,2,2,2,4,7,4,4,3,7,2,1,1,3,5,7,7,4,4,3,5,2,5,5,5.2,4.25,2.5,24,3.25,"S0193, S0621, S0891, S0247, S0481, S0261",6
S0175,100,7,5,0,4,6,7,7,3,4,4,3,1,5,6,5,2,7,3,5,6,2,1,1,4,2,1,4.6,4.25,4.5,11,4.25,"S0697, S0705, S0432, S0983",4
S0176,73,7,4,1,6,4,2,1,6,6,3,1,4,1,2,2,4,2,7,5,4,4,5,5,2,5,2,4.4,3.25,2.0,23,2.75,"S0024, S0726",2
S0177,90,2,2,0,1,4,1,9,7,3,2,5,6,4,5,5,4,3,4,5,3,4,2,3,4,4,4,3.8,2.75,3.0,21,4.5,,0
S0178,46,5,4,0,6,1,3,2,1,3,3,1,4,4,2,3,5,4,2,1,4,2,5,5,5,5,4,3.2,3.5,6.0,26,4.0,"S0476, S0131, S0046",3
S0179,67,4,1,0,4,2,5,3,6,5,5,1,5,6,3,2,5,1,1,6,1,2,1,5,1,3,1,2.8,4.0,2.5,13,5.0,"S0719, S0869, S0084",3
S0180,45,6,4,0,2,3,4,4,6,3,2,5,7,3,3,7,6,2,2,5,4,5,4,3,4,3,1,3.8,4.25,3.5,20,2.75,"S0669, S0902, S0062",3
S0181,88,6,1,1,2,7,2,8,7,2,5,6,1,2,6,1,1,7,7,1,1,5,3,5,2,5,2,3.4,2.25,3.5,22,3.0,"S0210, S0197, S0091, S0513, S0927, S0447",6
S0182,68,2,6,0,7,1,1,5,2,5,4,2,1,1,7,6,4,3,4,1,1,5,3,3,2,1,1,2.6,3.0,4.5,15,5.0,"S0038, S0925",2
S0183,72,5,3,0,1,1,3,3,7,1,4,7,4,7,6,6,1,7,7,3,1,4,5,2,5,3,4,3.8,3.5,4.0,23,4.25,"S0814, S0231, S0939, S0413",4
S0184,60,3,7,0,6,7,3,3,6,6,3,3,6,3,5,2,6,2,5,2,7,5,3,1,4,2,2,4.4,4.75,2.0,17,4.5,"S0608, S0812, S0278, S0045",4
S0185,52,6,4,0,3,3,5,3,6,6,5,3,7,4,7,1,2,4,2,6,1,1,1,3,1,5,2,3.0,5.25,2.0,13,4.5,"S0478, S0655, S0924, S0037, S0596, S0691, S0450",7
S0186,93,5,4,0,6,4,5,2,2,7,7,3,5,3,1,4,4,3,3,1,1,1,2,3,3,3,5,2.4,5.25,3.5,17,3.0,"S0896, S0635, S0752, S0651, S0734, S0092",6
S0187,64,5,5,1,3,6,2,0,7,6,1,5,1,3,4,4,6,4,6,5,5,4,2,4,1,2,1,5.2,2.25,1.5,14,3.25,,0
S0188,97,7,1,0,1,7,1,10,1,7,3,3,7,7,1,4,5,6,5,5,3,1,1,1,4,1,1,4.8,3.0,4.0,9,3.5,"S0536, S0388, S0743, S0967",4
S0189,75,2,1,0,4,4,1,5,7,7,4,6,4,1,4,2,5,6,3,7,7,5,1,5,4,5,5,5.6,2.5,1.0,25,3.25,"S0464, S0072, S0540, S0533, S0852, S0652, S0669",7
S0190,64,5,1,0,4,6,6,10,3,5,2,2,3,5,7,5,7,6,4,7,1,5,2,1,3,5,2,5.0,3.0,4.0,18,5.25,"S0676, S0399, S0058, S0897",4
S0191,45,7,5,0,6,2,5,0,3,6,3,7,3,4,3,7,6,1,1,3,7,2,1,5,1,5,4,3.6,4.0,3.5,18,2.25,,0
S0192,70,5,1,0,2,1,5,3,3,2,4,7,1,6,5,2,6,7,1,3,5,5,2,5,2,4,2,4.4,2.75,5.5,20,3.75,S0413,1
S0193,92,3,6,0,2,7,7,1,7,7,3,3,3,2,5,1,2,1,7,2,2,3,1,1,4,2,3,2.8,4.75,1.0,14,4.25,"S0386, S0971",2
S0194,78,4,6,0,1,1,3,3,5,3,5,1,7,2,4,3,2,7,7,3,6,1,3,4,5,1,5,5.0,5.25,4.0,19,4.25,,0
S0195,76,5,2,0,2,3,4,9,4,2,1,6,7,2,6,5,6,3,3,1,7,5,1,4,2,4,4,4.0,3.5,5.0,20,3.25,"S0286, S0076, S0014, S0873",4
S0196,42,5,4,1,2,3,4,4,1,4,5,7,7,4,7,7,7,4,7,1,7,5,5,3,3,4,2,5.2,5.0,5.5,22,3.75,"S0975, S0340, S0014",3
S0197,43,1,7,0,7,7,1,9,2,4,1,6,1,2,3,2,1,1,2,5,7,2,3,2,3,3,1,3.2,2.5,5.0,14,3.5,"S0171, S0786, S0584, S0169, S0370, S0976",6
S0198,99,2,5,0,4,3,1,0,4,7,1,3,2,6,1,3,4,3,7,1,5,5,5,3,2,3,4,4.0,2.25,2.5,22,4.5,S0552,1
S0199,100,6,6,0,7,1,6,3,5,4,2,6,1,6,3,7,2,5,1,2,6,1,3,2,5,4,1,3.2,3.75,3.5,16,3.25,"S0642, S0654, S0761, S0800",4
S0200,58,5,1,0,2,2,4,6,7,5,6,4,5,3,2,7,3,6,6,5,2,2,5,1,2,4,3,4.4,4.0,2.0,17,3.0,"S0848, S0690, S0499, S0750, S0631, S0028",6
S0201,50,1,7,1,1,3,1,3,4,5,2,6,4,7,1,2,3,6,7,7,3,5,5,2,2,5,2,5.2,3.5,3.5,21,4.25,"S0017, S0764, S0485, S0136",4
S0202,50,6,2,0,4,5,5,1,2,4,7,7,7,4,2,1,2,3,4,7,1,4,1,1,1,2,5,3.4,5.25,5.0,14,2.25,"S0174, S0545, S0116, S0597, S0401, S0048",6
S0203,71,1,4,0,5,5,6,9,2,2,4,7,2,3,2,2,7,3,3,5,1,3,3,2,5,3,1,3.8,4.0,6.0,17,3.25,S0802,1
S0204,72,2,2,0,3,4,6,3,1,6,1,5,2,4,7,1,6,7,5,7,5,5,3,2,2,2,2,6.0,2.75,4.5,16,5.0,"S0103, S0272, S0925, S0990, S0020",5
S0205,58,1,6,0,1,6,7,9,2,7,2,1,2,6,5,6,3,7,3,7,7,1,2,1,2,5,1,5.4,4.25,3.5,12,6.25,S0198,1
S0206,59,7,7,0,5,5,3,2,7,7,3,7,7,6,4,2,2,5,5,1,2,4,1,5,1,1,1,3.0,5.0,1.0,13,3.0,"S0451, S0809, S0383, S0452",4
S0207,39,7,2,0,4,5,1,10,7,3,3,2,5,6,7,5,4,5,3,6,4,4,1,4,2,4,1,4.4,2.75,3.0,16,5.0,,0
S0208,90,5,3,0,5,7,4,2,4,7,3,2,4,3,5,6,6,5,5,1,1,1,5,3,3,2,4,3.6,3.5,2.5,18,4.25,"S0264, S0913, S0736, S0164, S0207, S0970",6
S0209,88,5,1,0,3,3,5,6,1,3,1,7,2,1,3,7,1,1,3,1,2,3,4,2,5,1,3,1.6,2.25,6.0,18,2.0,"S0421, S0010, S0971, S0763, S0481",5
S0210,72,4,4,0,3,2,2,5,5,1,7,5,6,2,6,7,7,1,3,6,1,3,2,4,3,1,3,3.6,4.75,5.0,16,3.75,"S0933, S0741, S0635",3
S0211,82,4,5,1,6,7,2,1,7,7,2,3,1,1,3,5,1,2,7,5,1,3,1,3,5,2,2,3.2,2.5,1.0,16,3.25,"S0402, S0684, S0279",3
S0212,87,2,6,1,1,4,2,9,1,2,1,6,1,2,1,5,3,3,3,5,3,3,1,3,4,1,5,3.4,2.5,6.5,17,2.75,"S0749, S0836, S0118, S0311, S0980, S0318",6
S0213,54,2,7,1,1,3,3,10,5,2,7,7,6,3,6,7,4,6,7,5,2,1,2,5,5,4,5,4.8,5.75,4.5,22,4.0,"S0858, S0193, S0987, S0160, S0906, S0404, S0975",7
S0214,57,3,5,0,7,1,2,6,1,1,3,4,2,3,4,1,3,6,3,7,5,3,3,5,5,5,4,4.8,3.0,7.0,25,4.0,"S0761, S0041, S0890, S0567, S0700, S0981",6
S0215,90,5,7,0,2,7,5,3,5,4,1,6,6,3,7,5,5,4,5,1,1,2,3,1,3,4,1,3.2,4.75,3.5,14,3.75,S0635,1
S0216,99,1,2,0,7,6,5,3,3,1,2,6,1,7,5,3,3,3,1,3,4,3,1,2,2,4,1,2.8,2.5,6.0,13,5.25,"S0868, S0671, S0523, S0121, S0543, S0282, S0885",7
S0217,59,7,3,1,3,3,4,5,6,3,6,6,6,2,6,5,7,7,5,7,1,4,2,3,2,2,1,5.4,4.75,3.5,14,2.75,S0775,1
S0218,75,4,6,0,3,6,6,5,5,2,4,6,2,7,7,3,6,4,3,2,1,4,2,3,4,1,3,3.2,4.5,4.5,17,5.0,"S0596, S0104, S0884, S0031, S0290, S0662",6
S0219,66,5,7,1,3,5,4,1,7,4,1,1,4,7,3,2,3,2,1,1,6,5,5,4,4,1,4,2.6,4.0,2.5,23,5.0,,0
S0220,99,5,5,0,3,2,6,5,7,4,6,1,3,6,6,4,4,1,3,2,1,5,4,1,5,5,4,2.2,5.0,2.5,24,5.5,,0
S0221,58,1,7,1,3,4,3,9,4,3,6,7,4,1,4,7,1,7,2,6,1,3,4,1,1,1,3,3.4,5.0,4.5,13,3.25,"S0592, S0107, S0010, S0971, S0051",5
S0222,77,3,5,0,7,2,1,3,4,2,1,5,3,4,6,1,4,6,5,3,7,2,4,4,1,1,1,5.0,2.5,5.0,13,4.5,S0040,1
S0223,59,3,7,0,7,6,4,4,2,7,6,3,1,4,4,1,6,1,3,7,2,5,2,3,1,4,4,3.8,4.5,3.5,19,4.5,"S0141, S0637",2
S0224,80,3,3,0,3,6,7,3,7,6,5,1,1,4,2,7,7,5,2,1,6,2,3,3,4,4,4,4.2,4.0,1.5,20,4.5,"S0541, S0013, S0753, S0170, S0925",5
S0225,44,5,7,0,2,2,1,7,1,2,1,5,4,7,1,7,4,4,6,2,4,1,1,1,5,5,4,4.0,3.25,6.5,17,3.5,"S0062, S0515, S0866, S0003, S0556, S0793",6
S0226,53,6,6,0,3,2,3,0,2,5,7,5,1,4,3,2,5,5,3,6,4,3,1,2,5,1,5,4.6,4.25,4.5,17,3.0,,0
S0227,53,2,5,0,3,1,5,7,7,1,5,7,1,5,5,4,1,7,1,1,5,2,2,1,5,5,5,3.0,4.0,4.0,20,4.25,"S0529, S0724, S0822",3
S0228,70,4,1,0,5,6,4,1,7,3,2,5,3,2,3,4,4,3,6,3,4,1,3,2,5,5,3,4.0,2.5,3.0,19,3.0,"S0533, S0188, S0815, S0105, S0201",5
S0229,88,4,2,0,2,7,7,3,6,6,7,1,4,6,1,1,1,5,6,2,1,2,1,4,5,3,5,3.0,5.0,2.0,20,4.5,"S0549, S0967, S0877, S0566, S0961, S0753",6
S0230,95,6,6,0,2,2,6,10,7,2,3,1,4,7,2,1,1,3,2,6,7,1,5,2,4,5,4,3.8,4.75,3.5,21,4.5,"S0204, S0448, S0719, S0312, S0224",5
S0231,71,3,1,0,4,7,7,10,4,7,5,6,2,2,3,5,2,4,6,7,4,1,3,3,2,1,2,4.6,3.75,2.5,12,3.0,"S0808, S0068, S0604, S0591, S0582, S0755, S0411",7
S0232,81,7,3,0,3,2,3,3,3,1,6,7,6,2,2,1,3,4,2,2,3,5,3,4,1,5,5,2.8,4.5,6.0,23,1.5,"S0659, S0697",2
S0233,72,3,6,0,2,5,1,7,4,3,1,6,7,3,7,5,3,6,1,3,2,4,5,4,2,2,2,3.0,3.75,4.5,19,4.25,"S0359, S0203, S0658, S0916, S0313",5
S0234,67,6,2,0,7,2,7,6,7,4,7,7,3,3,2,7,7,4,5,6,1,1,2,3,3,5,1,4.6,4.75,2.5,15,2.0,"S0490, S0057, S0902",3
S0235,79,3,5,0,6,1,7,8,7,5,1,4,6,2,5,1,1,4,6,4,7,3,4,4,2,1,4,4.4,4.75,2.0,18,4.0,"S0852, S0404, S0931, S0353, S0312, S0302, S0846",7
S0236,70,6,1,0,3,3,4,7,2,6,6,3,4,4,2,5,3,3,6,1,6,3,4,5,4,1,2,3.8,3.75,4.0,19,3.25,"S0928, S0755, S0386, S0158, S0692",5
S0237,63,6,7,0,2,5,1,6,7,7,3,6,5,1,7,1,3,2,3,5,5,3,3,2,2,1,5,3.6,4.0,1.0,16,3.0,"S0170, S0579, S0607, S0940, S0338, S0742, S0109",7
S0238,67,3,3,1,3,7,5,5,7,5,5,6,3,3,7,3,4,6,3,6,3,5,1,3,2,1,1,4.4,4.0,2.0,13,4.25,S0126,1
S0239,22,4,2,0,2,1,1,8,5,1,6,5,5,6,1,7,5,4,4,7,6,3,5,1,4,4,2,5.2,3.5,5.0,19,3.5,"S0172, S0192, S0208, S0660",4
S0240,71,2,5,0,1,4,6,5,3,5,6,1,6,3,4,2,5,6,1,4,2,4,2,4,3,5,2,3.6,5.75,4.0,20,5.0,"S0773, S0573, S0754",3
S0241,86,6,1,0,5,7,1,7,1,5,3,4,1,1,2,6,2,2,3,6,1,2,3,4,4,4,1,2.8,1.5,5.0,18,2.25,"S0043, S0870, S0596, S0967, S0314",5
S0242,66,7,5,0,5,6,3,6,1,4,1,2,7,2,5,2,2,4,2,1,3,2,3,2,5,2,3,2.4,4.0,5.5,17,3.5,"S0788, S0278, S0040, S0352",4
S0243,41,5,5,0,1,3,4,0,3,2,6,2,3,7,7,5,4,7,3,6,5,3,1,4,5,3,3,5.0,4.5,5.5,19,5.75,"S0364, S0949",2
S0244,87,1,2,0,2,7,6,5,1,4,3,4,2,5,4,6,6,3,2,4,7,4,3,1,4,5,4,4.4,3.25,5.5,21,5.0,"S0861, S0596, S0407, S0207, S0857, S0913",6
S0245,75,4,5,0,7,2,5,3,3,3,6,3,2,1,3,5,5,3,3,3,1,4,3,2,4,4,4,3.0,4.5,5.0,21,3.25,"S0353, S0454, S0404, S0434, S0969",5
S0246,52,6,3,0,1,3,5,9,7,2,2,1,1,3,5,6,5,2,2,2,2,4,1,5,2,1,1,2.6,2.75,3.5,14,4.25,"S0093, S0255, S0531, S0469, S0447, S0146, S0472",7
S0247,59,4,3,0,7,5,7,9,5,6,7,7,2,1,2,2,7,1,1,3,7,3,1,4,3,2,3,3.8,4.75,2.5,16,2.0,,0
S0248,74,6,4,0,7,5,5,5,7,4,3,3,2,6,3,2,3,1,5,3,1,2,3,1,3,1,4,2.6,3.5,2.5,14,4.0,"S0322, S0033, S0249, S0877",4
S0249,82,4,4,0,7,1,2,4,5,3,5,2,2,7,3,7,6,5,5,7,1,1,3,5,1,1,5,4.8,3.25,4.0,16,5.0,"S0133, S0413, S0393, S0120",4
S0250,65,1,1,0,1,7,6,3,3,4,3,2,4,1,7,1,6,4,2,7,2,1,4,5,4,1,5,4.2,3.5,4.5,20,5.25,"S1000, S0623, S0402, S0396, S0920, S0796, S0441",7
S0251,59,1,2,1,1,7,6,2,5,5,4,3,3,4,2,4,2,5,1,5,4,5,1,3,1,3,4,3.4,3.75,3.0,17,4.5,S0082,1
S0252,64,1,5,0,5,1,2,3,1,1,5,5,3,2,4,2,3,2,4,5,7,3,1,3,4,3,4,4.2,3.75,7.0,18,4.0,"S0130, S0201, S0980",3
S0253,79,6,4,0,3,4,7,3,3,1,3,3,2,3,1,3,6,7,2,1,7,4,3,1,5,4,5,4.6,4.0,6.0,22,2.75,"S0826, S0615, S0047, S0863, S0371, S0273, S0605",7
S0254,55,2,3,0,1,7,1,0,5,6,5,3,7,5,4,2,5,3,2,5,2,2,4,5,1,4,4,3.4,4.0,2.5,20,5.0,"S0527, S0013",2
S0255,59,4,2,0,7,3,3,4,5,6,2,1,7,1,3,5,4,6,6,4,3,4,4,3,3,5,2,4.6,3.5,2.5,21,3.75,"S0563, S0859, S0502, S0131, S0177, S0629",6
S0256,49,4,3,0,1,2,7,4,3,2,5,1,6,7,1,2,6,1,4,4,7,5,3,3,2,1,4,4.4,5.25,5.5,18,4.75,"S0776, S0429, S0984, S0218, S0798, S0091, S0992",7
S0257,69,2,5,1,7,3,7,7,1,4,4,1,1,5,4,3,1,3,4,6,5,1,4,2,4,5,1,3.8,4.25,5.5,17,5.5,S0820,1
S0258,64,7,6,0,1,7,3,4,3,3,4,1,2,6,5,5,6,3,4,6,2,2,1,3,4,1,1,4.2,3.75,5.0,12,4.75,,0
S0259,69,1,2,1,6,7,1,0,7,4,2,4,3,7,2,4,2,7,6,4,5,5,2,1,5,3,2,4.8,2.0,2.5,18,5.0,"S0255, S0374, S0749",3
S0260,82,2,2,1,3,7,6,0,7,6,6,4,3,3,4,3,6,3,5,6,1,3,5,1,2,4,4,4.2,4.25,1.5,19,4.25,S0664,1
S0261,47,2,6,0,2,6,6,0,3,7,1,6,2,2,7,7,1,5,3,5,1,5,4,3,2,2,5,3.0,3.75,3.0,21,4.25,S0935,1
S0262,63,3,1,0,5,6,2,6,2,1,5,6,6,5,5,4,6,5,7,7,4,5,2,2,1,2,3,5.8,3.5,6.5,15,4.25,"S0434, S0844, S0701",3
S0263,46,7,3,0,4,6,1,7,7,5,4,3,3,1,2,4,3,5,6,3,2,2,5,2,3,3,5,3.8,2.75,2.0,20,2.25,"S0300, S0278, S0019",3
S0264,65,1,1,0,4,5,3,7,6,3,6,7,5,6,6,6,4,7,7,3,5,3,4,5,3,1,3,5.2,3.75,3.5,19,5.0,"S0282, S0754, S0209, S0698, S0749",5
S0265,61,5,1,0,4,4,7,4,1,2,1,4,1,2,6,1,1,2,6,2,5,3,2,1,1,3,4,3.2,2.5,6.5,14,3.75,S0428,1
S0266,64,1,5,0,7,2,4,7,7,5,4,3,7,5,3,3,7,5,6,1,2,4,4,3,1,2,3,4.2,5.0,2.0,17,5.0,"S0792, S0012, S0466, S0054, S0831, S0298",6
S0267,70,3,6,0,1,7,2,3,5,6,7,6,3,1,3,2,6,5,7,3,4,5,5,5,5,4,3,5.0,4.5,2.5,27,2.75,"S0126, S0260, S0069, S0247, S0924, S0411",6
S0268,63,2,5,0,4,2,5,1,5,2,7,6,3,5,6,6,6,3,1,7,7,2,4,5,1,5,5,4.8,5.0,4.5,22,4.75,"S0760, S0292, S0315, S0442, S0257",5
S0269,59,5,3,1,2,4,3,3,5,7,7,4,2,6,7,2,7,5,3,2,2,3,1,2,5,5,2,3.8,3.75,2.0,18,5.0,"S0997, S0818",2
S0270,63,4,5,1,4,6,6,0,6,3,4,4,2,5,3,7,3,5,5,4,6,5,4,1,5,1,1,4.6,4.25,3.5,17,4.0,"S0082, S0814, S0022, S0960, S0146",5
S0271,61,1,3,0,7,3,7,10,4,7,7,1,7,2,7,4,4,4,4,4,3,2,4,2,1,4,5,3.8,6.0,2.5,18,5.75,,0
S0272,57,3,3,0,7,2,1,0,4,1,3,6,6,5,3,5,1,7,5,6,7,5,4,4,1,2,2,5.2,3.25,5.5,18,3.75,"S0794, S0900, S0330, S0491, S0720, S0961, S0120",7
S0273,73,1,5,1,6,1,4,9,5,7,1,5,4,6,2,6,4,3,1,6,4,2,3,5,4,4,4,3.6,3.5,2.0,22,4.5,"S0240, S0437, S0654",3
S0274,53,4,4,1,6,3,4,2,7,7,3,4,4,1,5,7,4,5,4,5,2,1,5,4,5,1,2,4.0,3.75,1.0,18,3.5,"S0493, S0142, S0528, S0980",4
S0275,100,6,7,0,3,1,3,10,1,7,4,4,1,6,5,7,6,6,5,7,7,2,5,4,1,3,4,6.2,3.75,4.0,19,4.25,"S0119, S0437",2
S0276,25,5,3,1,6,2,4,2,3,1,6,6,5,6,7,7,4,7,4,7,7,1,1,2,2,3,5,5.8,4.5,6.0,14,4.5,,0
S0277,68,3,7,0,7,7,2,6,3,7,5,7,6,5,3,2,1,6,6,5,5,4,2,5,1,4,3,4.6,5.0,3.0,19,3.5,"S0289, S0209",2
S0278,73,1,6,0,6,6,2,2,3,6,3,1,3,6,7,2,6,5,4,5,2,1,2,4,2,3,1,4.4,3.5,3.5,13,6.75,S0470,1
S0279,60,5,7,1,3,7,5,0,2,7,2,1,4,1,7,7,6,5,2,5,4,2,3,2,5,2,1,4.4,4.5,3.5,15,4.5,"S0798, S0566, S0159, S0663, S0234, S0829, S0294",7
S0280,70,7,7,0,1,4,4,6,1,5,3,2,7,7,4,1,2,1,5,6,3,1,3,2,3,4,5,3.4,5.25,5.0,18,4.5,"S0588, S0722",2
S0281,64,5,6,0,4,2,4,2,5,7,7,4,1,5,1,5,6,1,2,1,7,1,4,5,2,3,4,3.4,4.5,2.0,19,3.25,S0477,1
S0282,62,6,2,1,7,4,1,2,7,3,7,6,3,3,5,3,6,7,1,2,6,4,1,2,4,2,3,4.4,3.25,3.0,16,3.0,,0
S0283,50,6,1,1,2,3,2,7,2,7,3,6,2,4,1,7,6,7,3,1,2,4,3,2,2,1,1,3.8,2.0,3.5,13,2.25,"S0408, S0616, S0907, S0638, S0835, S0768",6
S0284,94,4,3,0,1,2,4,7,5,3,4,3,1,4,5,5,4,4,4,3,7,4,2,5,3,1,1,4.4,3.0,4.0,16,4.5,,0
S0285,95,1,5,1,4,3,4,0,2,7,5,1,5,5,1,6,2,1,6,6,6,4,2,4,1,1,4,4.2,4.75,3.5,16,5.0,"S0183, S0677, S0313",3
S0286,62,5,3,0,2,4,4,4,6,2,5,4,1,6,6,5,2,7,7,1,7,5,2,4,1,1,4,4.8,3.25,4.0,17,4.75,S0424,1
S0287,39,2,5,0,2,3,1,0,1,4,4,3,4,3,5,7,3,7,3,4,3,4,4,4,1,4,4,4.0,3.5,5.5,21,4.75,"S0888, S0554, S0063, S0897, S0841, S0572",6
S0288,73,4,6,0,3,6,7,0,4,5,7,2,7,3,5,1,2,5,6,1,4,4,2,4,4,1,1,3.6,6.75,3.5,16,4.5,"S0871, S0940, S0339",3
S0289,66,4,2,0,5,4,5,9,3,2,2,1,5,6,4,5,7,5,2,6,2,1,3,5,2,5,2,4.4,3.5,5.5,18,5.25,"S0003, S0412, S0168, S0270, S0338, S0233",6
S0290,100,7,2,1,6,3,4,1,3,1,1,1,1,7,5,4,6,6,2,5,5,1,5,5,2,2,4,4.8,2.0,6.0,19,5.0,,0
S0291,74,7,1,0,3,3,7,2,4,7,1,2,3,5,3,5,5,5,1,4,3,2,3,3,2,4,1,3.6,3.0,2.5,15,3.75,"S0877, S0519, S0171, S0511",4
S0292,97,7,5,0,2,5,1,5,1,2,2,3,1,4,7,4,5,4,5,3,1,1,1,1,4,2,5,3.6,2.25,6.5,14,4.25,"S0090, S0995",2
