StudentID,Academic_Performance,isolated,WomenDifferent,language,COVID,criticises,MenBetterSTEM,pwi_wellbeing,Intelligence1,Intelligence2,Soft,opinion,Nerds,comfortable,future,bullying,Friends,Manbox5_1,Manbox5_2,Manbox5_3,Manbox5_4,Manbox5_5,k6_1,k6_2,k6_3,k6_4,k6_5,k6_6,Manbox5_overall,Masculinity_contrained,GrowthMindset,k6_overall,School_support_engage6,School_support_engage
S0137,67,2,6,0,2,1,3,6,1,5,5,2,6,3,6,7,"S0347, S0378, S0126, S0526",6,1,3,4,2,1,5,3,2,2,5,3.2,5.0,5.0,18,4.833333333333333,4.25
S0138,100,2,3,0,6,4,6,3,6,3,4,5,5,3,5,2,,4,5,6,6,2,2,5,4,4,4,5,4.6,4.5,3.5,24,3.8333333333333335,3.5
S0139,78,4,5,0,2,4,1,0,1,5,2,7,6,2,2,5,"S0080, S0028, S0326, S0497, S0300",2,3,5,3,3,1,3,1,2,2,1,3.2,3.5,5.0,10,3.0,3.25
S0140,81,1,3,0,6,7,1,1,4,2,7,3,2,7,2,2,"S0094, S0575, S0161, S0876, S0062, S0355, S0462",7,1,5,1,7,5,4,2,1,5,4,4.2,3.25,5.0,21,5.0,4.5
S0141,73,5,3,0,7,3,2,4,2,1,7,5,4,2,3,5,"S0549, S0815",5,4,7,7,1,2,2,1,1,1,4,4.8,4.0,6.5,11,3.1666666666666665,3.25
S0142,70,3,4,1,3,5,7,9,6,6,7,1,6,7,1,4,S0494,1,7,6,1,5,2,4,3,4,4,1,4.0,6.0,2.0,18,4.833333333333333,4.25
S0143,75,6,7,1,1,2,5,1,3,5,1,6,5,4,2,5,S0589,5,2,3,2,4,3,1,4,3,1,3,3.2,4.5,4.0,15,2.8333333333333335,3.25
S0144,76,1,1,0,4,3,3,8,2,2,7,1,1,5,2,2,"S0440, S0406, S0455, S0737, S0866",4,2,1,7,7,3,2,2,5,3,5,4.2,3.0,6.0,20,4.333333333333333,3.0
S0145,46,7,7,0,1,2,1,10,5,2,5,5,6,7,3,4,,1,6,4,4,5,2,2,1,3,1,5,4.0,4.75,4.5,14,3.3333333333333335,4.0
S0146,93,6,2,0,4,7,2,1,2,7,7,4,4,4,3,5,"S0952, S0331, S0229, S0919, S0843, S0717",5,4,3,3,2,2,4,2,3,1,3,3.4,3.75,3.5,15,4.166666666666667,4.75
S0147,66,4,5,0,1,4,7,0,7,1,1,1,2,3,2,1,"S0849, S0052, S0762, S0014",2,5,7,7,1,5,1,3,1,1,2,4.4,3.75,4.0,13,3.5,2.5
S0148,70,4,6,0,5,6,5,6,6,1,2,6,6,2,1,1,"S0138, S0843, S0247",2,1,2,3,2,5,3,5,4,5,4,2.0,4.75,4.5,26,2.6666666666666665,2.5
S0149,55,3,5,0,6,6,4,2,1,2,7,6,5,6,7,4,"S0824, S0342, S0672, S0774, S0879, S0691",6,2,4,5,4,5,2,2,3,4,4,4.2,5.25,6.5,20,5.0,5.75
S0150,69,7,1,0,5,3,7,10,3,4,2,6,2,1,1,1,"S0814, S0594",1,1,5,7,7,3,5,5,5,5,4,4.2,3.0,4.5,27,1.5,1.5
S0151,88,3,1,0,2,2,6,3,7,5,4,1,3,5,7,5,"S0398, S0845",3,1,3,4,4,5,3,1,2,5,4,3.0,3.5,2.0,20,5.166666666666667,4.75
S0152,66,4,2,0,3,2,5,1,4,3,4,5,2,7,5,2,"S0576, S0278, S0551",4,1,6,5,6,1,5,5,3,2,1,4.4,3.25,4.5,17,3.8333333333333335,4.0
S0153,45,2,1,0,6,3,1,10,6,3,1,3,5,1,4,7,"S0031, S0528, S0391",3,6,3,6,6,1,3,5,1,2,2,4.8,2.0,3.5,14,4.333333333333333,3.75
S0154,60,3,7,0,6,7,6,10,3,3,1,5,6,1,7,4,"S0710, S0283",4,1,3,7,1,1,2,5,1,5,2,3.2,5.0,5.0,16,4.5,4.75
S0155,68,1,2,1,5,3,1,9,1,3,1,4,2,6,2,4,,6,7,2,1,2,2,5,1,4,1,5,3.6,1.5,6.0,18,4.333333333333333,3.75
S0156,59,7,5,0,5,2,2,5,1,5,1,1,5,7,3,5,"S0233, S0158, S0091",2,6,2,4,4,3,3,4,3,2,4,3.6,3.25,5.0,19,4.166666666666667,4.25
S0157,66,4,3,1,2,4,5,9,2,6,5,2,5,7,3,2,"S0990, S0742, S0013, S0143, S0160, S0685",4,1,6,1,4,1,3,4,1,3,2,3.2,4.5,4.0,14,4.333333333333333,4.0
S0158,41,1,7,0,7,1,4,9,3,4,2,1,5,6,1,6,"S0399, S0901, S0252, S0580, S0162, S0227",6,1,7,5,4,3,3,2,2,2,5,4.6,4.5,4.5,17,4.666666666666667,3.5
S0159,72,6,4,0,2,6,3,2,7,2,5,3,3,6,2,3,"S0293, S0105",5,7,4,4,5,4,3,1,5,5,1,5.0,3.75,3.5,19,4.0,4.25
S0160,65,2,7,0,5,2,4,5,1,7,1,3,4,3,7,1,S0817,1,3,5,1,2,5,1,2,5,2,1,2.4,4.0,4.0,16,4.0,3.25
S0161,60,2,1,0,2,6,3,10,6,3,1,3,5,5,1,6,"S0304, S0531, S0469, S0073, S0169, S0826",5,2,3,7,6,2,3,5,5,2,4,4.6,2.5,3.5,21,4.833333333333333,4.5
S0162,71,7,7,0,6,3,4,0,6,5,2,2,4,5,2,1,S0985,1,2,6,7,6,1,2,2,2,5,2,4.4,4.25,2.5,14,3.0,2.75
S0163,75,6,6,0,7,7,4,5,2,2,2,5,7,5,6,2,"S0695, S0033, S0239, S0336",6,3,3,4,5,3,5,3,3,5,1,4.2,4.75,6.0,20,4.166666666666667,5.0
S0164,68,6,7,0,1,5,1,5,3,2,5,3,2,4,6,4,"S0754, S0576, S0842, S0515, S0666, S0032, S0988",5,4,1,6,1,5,3,5,1,4,2,3.4,3.75,5.5,20,4.333333333333333,4.75
S0165,87,2,1,0,4,7,2,4,7,1,6,4,2,6,6,5,"S0925, S0236, S0098, S0604",7,4,3,6,5,5,1,5,4,2,3,5.0,2.75,4.0,20,5.666666666666667,6.0
S0166,100,4,6,0,2,7,1,2,2,1,7,7,7,3,4,3,"S0025, S0663, S0425, S0559",7,4,1,3,4,4,1,5,4,2,3,3.8,5.25,6.5,19,3.6666666666666665,4.25
S0167,55,3,7,0,2,6,6,9,3,5,1,4,2,2,6,3,"S0776, S0075, S0328",7,7,2,2,4,1,3,3,1,1,1,4.4,4.0,4.0,10,4.333333333333333,4.25
S0168,85,7,2,0,6,7,7,1,2,1,4,5,1,6,2,2,"S1000, S0712, S0989, S0014, S0135, S0737, S0265",1,4,2,3,3,4,5,4,4,5,5,2.6,3.5,6.5,27,3.5,4.25
S0169,92,5,1,1,3,3,3,4,1,1,5,4,5,7,2,2,S0573,7,6,5,5,2,3,2,1,2,5,2,5.0,3.5,7.0,15,3.5,3.5
S0170,89,7,5,0,3,6,1,10,7,5,1,5,2,5,7,3,S0966,6,1,6,2,7,1,1,4,2,1,5,4.4,2.25,2.0,14,4.166666666666667,5.25
S0171,52,5,6,0,5,7,4,8,3,5,6,4,2,3,1,1,,4,6,2,4,1,5,2,4,4,5,2,3.4,4.5,4.0,22,3.1666666666666665,3.0
S0172,61,6,2,0,4,6,4,5,1,7,7,5,1,7,3,1,"S0700, S0392",1,1,6,3,5,1,5,2,5,5,2,3.2,3.5,4.0,20,3.6666666666666665,4.25
S0173,66,4,5,0,3,4,1,4,7,4,5,4,1,1,6,1,S0931,4,4,7,6,7,3,5,1,5,5,5,5.6,3.0,2.5,24,3.3333333333333335,3.0
S0174,84,2,1,0,6,5,4,6,7,1,7,3,4,5,4,1,"S0817, S0036, S0262, S0697, S0275, S0981",1,3,2,1,3,4,1,3,5,5,1,2.0,4.0,4.0,19,4.333333333333333,3.75
S0175,79,2,4,0,2,2,2,3,7,3,6,2,3,4,2,1,"S0320, S0967, S0617, S0481",6,6,3,2,6,4,4,5,4,5,3,4.6,3.75,3.0,25,3.5,2.25
S0176,69,3,1,1,4,3,7,4,3,3,1,4,4,5,2,2,"S0201, S0219, S0541, S0063, S0807",4,5,5,1,7,3,3,2,2,5,5,4.4,3.25,5.0,20,3.5,3.0
S0177,87,2,3,1,6,3,6,9,5,5,6,3,4,2,2,7,"S0394, S0003, S0324, S0978, S0411, S0772, S0647",6,1,1,1,1,1,1,3,2,1,2,2.0,4.75,3.0,10,4.166666666666667,3.5
S0178,69,6,7,0,7,5,2,7,7,2,6,6,2,5,3,7,S0067,7,2,4,5,5,1,5,5,1,2,4,4.6,4.25,3.5,18,4.0,5.0
S0179,65,1,2,0,5,4,3,3,6,2,3,6,4,7,7,6,,3,3,3,3,2,4,4,4,2,5,5,2.8,3.0,4.0,24,5.5,6.0
S0180,48,5,1,0,5,4,3,1,5,3,7,6,2,7,6,2,"S0528, S0127, S0546, S0157, S0961, S0820, S0713",6,4,5,6,2,4,4,3,5,5,4,4.6,3.25,4.0,25,4.0,4.75
S0181,47,1,2,0,4,5,4,1,4,2,2,3,7,7,5,1,"S0655, S0072, S0731, S0293, S0238, S0727, S0844",2,7,4,4,6,3,2,5,3,4,2,4.6,3.75,5.0,19,5.0,4.5
S0182,83,1,4,1,3,7,2,1,4,6,2,2,4,2,5,3,"S0162, S0773, S0555, S0026, S0281, S0556, S0549",3,4,6,3,4,1,1,2,1,2,4,4.0,3.0,3.0,11,5.0,4.25
S0183,87,4,3,0,4,6,3,7,5,1,3,7,3,7,6,3,S0680,3,1,6,7,5,1,4,2,3,4,4,4.4,3.0,5.0,18,4.5,5.5
S0184,67,7,3,0,1,7,5,0,7,2,1,4,6,7,4,3,"S0853, S0925",3,5,7,2,6,4,5,3,2,3,4,4.6,3.75,3.5,21,4.333333333333333,5.25
S0185,60,4,6,0,2,4,6,9,6,7,6,3,3,7,5,1,"S0714, S0524, S0607, S0691",3,7,5,2,1,3,5,5,5,1,5,3.6,5.25,1.5,24,4.333333333333333,4.25
S0186,78,6,2,0,4,5,4,0,5,7,1,1,1,1,3,1,S0785,6,4,4,1,3,1,3,2,2,5,2,3.6,2.0,2.0,15,3.1666666666666665,2.5
S0187,64,2,7,0,1,6,7,0,4,4,2,1,5,2,4,2,"S0713, S0226",2,2,1,2,3,2,3,2,3,1,5,2.0,5.25,4.0,16,4.5,3.5
S0188,69,1,1,1,5,6,6,9,6,1,2,4,3,4,3,4,"S0802, S0236, S0346, S0276, S0438, S0433, S0779",5,2,6,1,6,1,5,4,1,2,5,4.0,3.0,4.5,18,4.666666666666667,4.25
S0189,51,3,6,1,1,1,6,6,4,7,3,5,3,1,5,4,,5,7,6,3,5,1,3,3,3,4,4,5.2,4.5,2.5,18,3.1666666666666665,2.75
S0190,61,7,4,0,1,7,4,8,7,3,4,1,2,2,5,2,"S0798, S0339, S0195, S0264, S0703, S0855, S0310",1,6,3,1,2,3,5,1,1,2,1,2.6,3.5,3.0,13,4.0,4.0
S0191,77,6,3,1,3,4,2,1,6,5,4,6,4,3,6,7,"S0119, S0097, S0932, S0859, S0893, S0399",1,2,4,2,6,3,4,2,1,3,3,3.0,3.25,2.5,16,4.0,5.0
S0192,76,3,4,0,5,2,5,5,2,3,5,6,6,4,3,7,"S0637, S0992, S0003, S0800",6,6,1,3,7,5,4,4,5,1,3,4.6,5.0,5.5,22,3.8333333333333335,4.0
S0193,92,5,3,0,4,3,5,4,7,6,4,2,5,4,5,7,S0212,2,1,3,3,2,3,2,3,5,1,1,2.2,4.25,1.5,15,4.666666666666667,4.75
S0194,89,3,1,0,1,6,6,8,1,6,3,3,6,6,3,3,"S0776, S0325, S0898, S0062, S0803, S0373, S0510",5,5,7,7,7,5,2,2,1,3,3,6.2,4.0,4.5,16,4.666666666666667,4.5
S0195,89,7,7,1,7,6,6,2,7,4,5,3,2,1,6,4,"S0703, S0265, S0385",2,4,7,7,5,1,4,2,5,2,5,5.0,5.0,2.5,19,3.8333333333333335,4.25
S0196,82,3,3,0,1,2,7,4,7,7,6,5,1,6,5,7,"S0165, S0226, S0954, S0614, S0801, S0696, S0690",7,4,7,3,3,4,5,5,5,2,4,4.8,4.25,1.0,25,4.666666666666667,5.0
S0197,49,7,7,0,5,3,3,9,4,6,5,7,1,2,4,1,"S0393, S0988, S0477, S0432, S0038",6,6,3,4,5,1,3,1,4,1,4,4.8,4.0,3.0,14,2.0,2.5
S0198,59,6,2,1,7,7,6,9,2,3,1,3,2,5,1,6,"S0021, S0396, S0717",6,1,7,7,7,5,1,5,3,1,1,5.6,2.75,5.5,16,4.333333333333333,4.75
S0199,37,6,6,0,5,5,3,1,6,1,7,3,1,5,5,2,"S0590, S0333",1,2,3,3,4,4,5,1,2,4,1,2.6,4.25,4.5,17,4.0,4.25
S0200,69,4,4,0,6,2,2,7,6,3,1,6,4,1,3,2,"S0763, S0707, S0991, S0253, S0278",5,4,1,5,6,2,2,3,5,3,2,4.2,2.75,3.5,17,2.3333333333333335,2.0
S0201,77,7,5,0,4,3,4,3,7,6,3,3,4,1,6,5,"S0489, S0540, S0684, S0975, S0475, S0628, S0224",2,5,2,5,3,1,1,1,5,1,4,3.4,4.0,1.5,13,3.5,3.75
S0202,79,7,3,0,1,7,5,2,3,2,7,6,6,1,3,3,"S0557, S0230, S0829, S0711",1,2,1,4,6,5,5,5,5,5,1,2.8,5.25,5.5,26,2.8333333333333335,3.5
S0203,55,7,1,1,2,2,4,6,3,6,5,4,2,6,2,2,"S0759, S0231, S0964, S0771, S0416",7,6,2,2,4,4,2,2,3,5,5,4.2,3.0,3.5,21,2.8333333333333335,3.0
S0204,91,6,1,0,7,7,3,5,4,1,5,2,1,3,7,7,"S0337, S0261, S0923, S0346, S0046, S0188",5,1,7,3,1,3,4,3,2,2,2,3.4,2.5,5.5,16,5.333333333333333,6.0
S0205,50,4,4,0,5,4,7,5,6,2,6,6,2,7,3,2,"S0632, S0879",7,1,1,5,1,3,2,4,3,1,3,3.0,4.75,4.0,16,3.6666666666666665,4.0
S0206,71,6,4,0,6,4,7,2,2,4,3,5,5,5,3,7,,4,7,3,3,6,3,3,3,2,3,5,4.6,4.75,5.0,19,4.0,4.75
S0207,61,1,6,0,2,1,6,1,2,2,3,1,4,1,2,3,,2,6,4,5,7,4,2,5,2,3,1,4.8,4.75,6.0,17,3.5,1.75
S0208,29,7,6,0,2,2,4,5,6,5,1,4,3,2,2,7,,7,5,4,2,3,5,3,5,1,1,3,4.2,3.5,2.5,18,3.0,3.25
S0209,85,4,4,1,5,4,7,6,4,2,7,4,1,6,3,7,S0628,2,4,2,5,4,1,3,2,2,5,1,3.4,4.75,5.0,14,4.666666666666667,5.0
S0210,74,1,7,0,2,3,5,8,4,3,6,1,4,2,5,6,"S0136, S0541",7,3,2,3,1,4,1,3,3,4,3,3.2,5.5,4.5,18,5.0,4.0
S0211,100,5,4,0,3,2,5,3,3,6,1,4,2,6,6,5,"S0278, S0351, S0961, S0631, S0308, S0893",5,2,1,2,3,3,4,2,1,4,5,2.6,3.0,3.5,19,4.333333333333333,4.75
S0212,64,1,1,0,4,3,3,2,2,6,4,7,5,1,4,2,"S0139, S0716, S0519",7,4,2,4,6,4,1,5,4,4,1,4.6,3.25,4.0,19,3.0,2.5
S0213,49,6,3,0,2,3,6,8,6,5,6,7,1,4,6,7,,4,4,6,4,1,3,3,1,5,3,3,3.8,4.0,2.5,18,3.8333333333333335,5.0
S0214,52,4,7,1,2,5,4,6,5,7,1,5,4,2,7,7,"S0908, S0120, S0443, S0332",6,7,2,3,7,4,5,3,5,4,2,5.0,4.0,2.0,23,4.666666666666667,5.25
S0215,71,7,2,0,1,3,3,9,4,7,5,7,2,2,6,6,"S0945, S0211",1,6,5,2,7,3,4,1,3,1,3,4.2,3.0,2.5,15,3.1666666666666665,4.25
S0216,58,1,4,0,7,4,5,5,6,7,4,1,1,7,1,5,"S0692, S0941, S0423, S0863, S0145, S0467, S0013",5,6,3,1,7,3,3,3,2,5,3,4.4,3.5,1.5,19,5.166666666666667,4.25
S0217,99,2,2,0,6,2,4,1,7,1,2,6,5,2,3,7,"S0126, S0030",4,2,1,7,2,1,3,1,2,5,2,3.2,3.25,4.0,14,3.6666666666666665,3.5
S0218,100,2,4,0,5,2,5,7,2,2,4,4,3,5,2,3,"S0015, S0565, S0500, S0650, S0659, S0697, S0753",7,3,5,5,2,4,3,1,3,2,4,4.4,4.0,6.0,17,3.6666666666666665,3.0
S0219,78,2,3,0,4,4,2,3,3,7,2,2,7,6,2,3,"S0241, S0362, S0115, S0398",4,4,1,4,2,4,3,2,5,3,3,3.0,3.5,3.0,20,4.5,3.75
S0220,73,6,1,0,6,5,3,5,5,5,5,6,3,1,4,5,"S0547, S0507, S0283, S0936, S0796",3,4,6,7,7,2,4,5,3,3,5,5.4,3.0,3.0,22,3.1666666666666665,3.75
S0221,60,2,2,0,5,6,3,9,1,2,6,2,3,7,2,3,"S0044, S0132",5,6,3,6,6,3,5,4,4,4,5,5.2,3.5,6.5,25,5.0,4.5
S0222,86,7,1,1,2,2,6,10,7,6,7,2,7,1,1,6,,4,6,7,7,1,3,3,5,1,4,1,5.0,5.25,1.5,17,2.8333333333333335,2.5
S0223,76,4,4,0,6,3,7,4,4,2,5,3,5,7,3,2,S0048,5,1,6,6,2,2,3,3,4,1,2,4.0,5.25,5.0,15,4.0,3.75
S0224,66,6,1,0,7,1,6,10,3,4,6,4,2,7,2,7,"S0233, S0854, S0668, S0102, S0626, S0112, S0207",5,6,7,3,3,3,4,1,1,5,1,4.8,3.75,4.5,15,3.8333333333333335,4.25
S0225,65,1,4,0,3,2,1,0,5,5,6,3,5,1,7,5,"S0345, S0015, S0017, S0503, S0057, S0872, S0180",2,5,3,7,1,3,4,5,1,2,5,3.6,4.0,3.0,20,4.5,3.75
S0226,78,2,4,0,5,5,4,6,3,5,2,5,5,6,7,3,,2,4,2,6,7,2,4,2,3,5,4,4.2,3.75,4.0,20,5.0,5.25
S0227,47,1,2,0,2,1,1,3,4,7,5,6,6,1,3,4,S0662,1,5,3,7,4,2,5,5,4,4,1,4.0,3.5,2.5,21,3.0,2.25
S0228,63,3,2,1,7,4,6,0,3,1,3,5,5,7,6,7,"S0348, S0052, S0700",4,2,5,7,1,1,1,5,5,4,4,3.8,4.0,6.0,20,5.333333333333333,6.0
S0229,56,7,5,0,7,2,3,2,4,1,2,3,4,4,1,5,"S0189, S0321, S0192, S0833",3,3,7,2,3,4,3,5,2,2,2,3.6,3.5,5.5,18,3.0,3.0
S0230,81,2,5,0,6,2,3,3,5,6,3,1,1,6,5,1,S0702,5,3,2,2,2,1,4,3,4,4,2,2.8,3.0,2.5,18,4.5,3.5
S0231,88,4,5,0,5,3,4,6,1,3,4,6,3,2,1,2,"S0205, S0608, S0661, S0074, S0879, S0857",3,6,5,5,5,1,3,3,4,4,5,4.8,4.0,6.0,20,2.3333333333333335,2.0
S0232,70,5,2,0,4,6,3,3,6,3,1,6,4,7,4,7,S0429,3,1,4,6,3,5,2,3,2,5,2,3.4,2.5,3.5,19,4.833333333333333,6.0
S0233,78,6,2,0,2,5,7,10,2,5,7,6,3,1,6,5,"S0080, S0935, S0879, S0540, S0996, S0011",1,3,6,5,3,3,5,5,2,5,2,3.6,4.75,4.5,22,3.5,4.25
S0234,56,6,6,0,3,5,1,9,6,5,6,6,5,6,6,6,,7,2,6,5,5,2,2,4,1,3,3,5.0,4.5,2.5,15,4.5,5.75
S0235,77,3,2,0,6,5,1,5,2,4,1,5,7,2,7,1,S0896,2,7,5,2,6,1,3,5,4,4,3,4.4,2.75,5.0,20,3.8333333333333335,3.75
S0236,58,4,6,0,2,2,1,9,4,1,2,3,3,7,2,4,"S0295, S0276, S0209, S0386, S0447, S0143",2,6,6,4,2,4,4,1,1,4,3,4.0,3.0,5.5,17,4.0,3.75
S0237,63,2,5,0,5,1,3,9,7,2,2,3,1,6,3,7,,5,1,5,4,3,3,2,5,4,1,1,3.6,2.75,3.5,16,4.666666666666667,4.25
S0238,45,3,7,0,5,7,5,9,5,2,1,1,1,2,5,2,"S0654, S0776, S0674",1,2,7,4,5,2,4,5,2,4,5,3.8,3.5,4.5,22,4.666666666666667,4.0
S0239,62,4,3,1,6,4,6,5,6,6,5,1,4,1,6,5,,2,2,7,1,1,3,4,1,1,1,4,2.6,4.5,2.0,14,4.5,4.0
S0240,72,4,2,1,7,1,4,7,7,5,3,3,4,3,2,2,"S0818, S0175",2,7,1,2,7,3,5,2,2,1,3,3.8,3.25,2.0,16,2.8333333333333335,2.0
S0241,65,5,4,0,4,1,5,1,5,4,3,4,7,2,5,5,"S0024, S0030, S0863, S0303, S0415, S0356, S0581",2,4,6,5,5,2,4,4,4,1,2,4.4,4.75,3.5,17,3.3333333333333335,3.25
S0242,70,3,5,0,3,3,6,10,4,3,5,5,5,1,5,1,"S0575, S0761",6,1,3,4,7,4,4,5,2,4,4,4.2,5.25,4.5,23,3.0,2.5
S0243,36,7,3,0,7,5,7,3,2,2,4,7,6,1,1,3,"S0751, S0134, S0114, S0454",5,6,5,1,3,5,2,4,5,1,2,4.0,5.0,6.0,19,2.0,2.5
S0244,72,7,2,0,3,4,3,2,6,5,6,5,4,3,7,7,S0234,4,2,4,4,3,2,3,2,1,2,5,3.4,3.75,2.5,15,4.166666666666667,5.25
S0245,55,2,3,0,5,3,5,2,4,5,6,4,3,5,6,5,"S0246, S0535",1,3,2,2,4,4,2,4,3,1,4,2.4,4.25,3.5,18,4.833333333333333,4.75
S0246,83,3,4,1,7,7,3,0,6,1,2,4,1,6,2,5,"S0811, S0886, S0718, S0845, S0221",3,2,3,3,5,5,5,3,5,3,3,3.2,2.5,4.5,24,4.833333333333333,5.0
S0247,76,2,1,1,4,2,2,10,7,1,5,6,5,6,2,2,"S0703, S0413, S0252, S0532, S0681, S0233, S0534",7,6,7,2,6,5,3,3,1,2,2,5.6,3.25,4.0,16,3.3333333333333335,3.0
S0248,68,4,1,0,2,4,6,7,3,2,6,3,2,1,7,1,,1,7,1,6,3,5,3,5,5,4,4,3.6,3.75,5.5,26,3.6666666666666665,3.25
S0249,70,7,6,0,1,2,3,2,1,6,7,2,4,3,5,1,,7,4,7,3,4,2,3,4,1,2,5,5.0,5.0,4.5,17,3.0,2.75
S0250,67,5,2,1,1,4,7,0,7,3,2,3,4,2,5,7,"S0793, S0530, S0310, S0425, S0082, S0259",1,5,4,5,2,1,2,2,2,1,2,3.4,3.75,3.0,10,4.333333333333333,4.5
S0251,90,7,4,0,2,7,2,7,7,7,3,7,7,3,3,6,"S0305, S0562",1,6,1,2,5,3,2,5,3,1,4,3.0,4.0,1.0,18,3.5,4.75
S0252,94,6,4,0,1,2,3,8,6,5,7,6,4,2,1,2,"S0276, S0587",1,4,4,6,7,2,3,4,3,4,3,4.4,4.5,2.5,19,1.8333333333333333,1.75
S0253,53,7,3,0,5,4,6,4,1,3,2,1,2,4,5,2,"S0417, S0967, S0771, S0584, S0388",2,1,1,6,1,4,4,3,1,2,1,2.2,3.25,6.0,15,3.8333333333333335,3.75
S0254,64,4,4,0,2,4,6,0,2,1,3,1,4,4,4,2,"S0202, S0459, S0625, S0423",6,1,3,5,6,3,4,2,2,1,3,4.2,4.25,6.5,15,4.166666666666667,3.5
S0255,64,2,5,0,2,1,1,1,4,2,4,2,6,7,4,5,"S0899, S0596, S0423",7,6,3,6,3,3,2,5,1,3,5,5.0,4.0,5.0,19,4.833333333333333,4.25
S0256,22,2,4,1,2,7,4,0,7,1,3,7,5,2,6,1,"S0973, S0240",2,3,5,2,5,4,4,3,1,1,3,3.4,4.0,4.0,16,3.8333333333333335,4.0
S0257,100,3,7,0,7,7,6,8,6,7,3,6,6,4,4,2,"S0063, S0352, S0491",3,2,4,6,1,5,2,3,4,2,4,3.2,5.5,1.5,20,4.0,4.25
S0258,60,4,3,0,3,4,6,6,5,4,7,5,3,1,2,1,"S0367, S0455, S0950",5,6,3,6,7,3,4,4,1,5,4,5.4,4.75,3.5,21,2.5,2.0
S0259,80,4,6,1,2,4,5,9,4,1,7,7,4,2,3,7,"S0639, S0279, S0299, S0972, S0540, S0405, S0963",4,1,2,2,3,5,1,1,4,1,4,2.4,5.5,5.5,16,3.5,4.0
S0260,85,6,5,0,2,7,1,10,6,3,5,1,4,6,2,4,"S0011, S0926, S0071, S0285, S0039, S0671",7,3,1,5,4,4,4,3,2,4,5,4.0,3.75,3.5,22,4.666666666666667,4.75
S0261,31,5,2,0,4,5,6,8,2,3,6,2,6,3,1,3,,1,3,1,1,6,2,4,3,3,4,2,2.4,5.0,5.5,18,3.5,3.0
S0262,64,7,2,0,1,2,7,1,5,2,4,4,4,1,4,6,"S0701, S0046, S0541, S0510",7,2,1,2,1,2,2,4,1,3,3,2.6,4.25,4.5,15,3.0,3.25
S0263,84,6,1,0,7,2,4,7,1,7,6,1,4,3,4,5,"S0464, S0078, S0357, S0193",6,4,4,5,4,5,4,4,4,1,5,4.6,3.75,4.0,23,3.8333333333333335,3.5
S0264,51,2,5,0,7,6,3,0,1,3,5,4,1,5,5,4,,4,6,2,5,6,2,4,1,4,5,4,4.6,3.5,6.0,20,5.0,5.0
S0265,70,1,4,0,4,7,3,7,5,4,2,3,5,4,2,5,S0048,2,4,6,1,5,2,1,4,5,5,2,3.6,3.5,3.5,19,5.0,4.5
S0266,58,6,5,0,6,1,6,9,5,5,5,6,2,3,3,7,"S0596, S0583",4,1,1,2,5,1,4,3,1,2,5,2.6,4.5,3.0,16,3.0,3.5
S0267,80,1,2,0,1,5,1,8,3,4,3,5,7,7,1,2,S0987,6,4,1,6,6,5,1,3,2,5,4,4.6,3.25,4.5,20,4.166666666666667,3.75
S0268,66,7,3,0,4,4,4,0,4,2,3,3,4,6,5,2,"S0809, S0927",5,2,3,5,2,4,4,3,3,4,3,3.4,3.5,5.0,21,3.8333333333333335,4.25
S0269,82,2,3,1,6,1,5,7,7,7,5,7,4,5,3,2,S0154,2,4,2,1,5,5,1,4,3,4,3,2.8,4.25,1.0,20,3.0,2.75
S0270,61,1,2,0,2,3,7,9,1,7,2,3,5,2,6,2,"S0305, S0297, S0401, S0562",3,5,6,4,6,3,3,1,2,3,4,4.8,4.0,4.0,16,4.166666666666667,3.25
S0271,81,4,7,0,7,5,3,5,3,6,4,4,5,2,3,7,,1,7,5,1,3,1,4,4,5,3,4,3.4,4.75,3.5,21,4.166666666666667,4.25
S0272,56,7,4,0,4,4,4,8,6,2,6,3,3,2,3,2,S0073,4,7,5,4,1,4,5,3,5,1,5,4.2,4.25,4.0,23,2.8333333333333335,2.75
S0273,50,3,3,0,4,6,5,7,6,3,6,1,7,1,7,1,"S0409, S0605, S0962, S0716, S0858",6,5,2,4,2,3,3,5,5,4,4,3.8,5.25,3.5,24,4.5,3.75
S0274,59,1,1,1,3,1,2,5,2,6,6,3,6,7,4,2,S0434,5,4,6,1,5,3,2,1,4,3,2,4.2,3.75,4.0,15,4.333333333333333,3.5
S0275,80,3,2,0,4,3,5,1,5,3,6,7,3,3,3,1,S0254,6,1,7,3,3,3,2,5,3,1,4,4.0,4.0,4.0,18,2.6666666666666665,2.5
S0276,85,5,2,1,7,5,5,1,7,5,2,7,7,4,1,7,"S0869, S0762, S0364, S0059, S0380, S0937",2,1,3,1,2,4,1,4,5,1,2,1.8,4.0,2.0,17,3.5,4.25
S0277,58,2,3,0,6,4,7,0,1,2,3,5,1,7,2,3,"S0421, S0016, S0005, S0344, S0188",2,5,1,6,4,2,5,5,1,3,2,3.6,3.5,6.5,18,4.166666666666667,4.0
S0278,100,3,4,0,2,7,6,0,6,2,3,6,4,1,1,2,"S0403, S0617, S0518, S0305, S0718, S0819",2,2,5,2,1,2,5,1,3,3,1,2.4,4.25,4.0,15,3.0,2.75
